Order ID,Client ID,Enquiry Date,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-155095,C00000924,"Thursday, April 13, 2023","Tuesday, January 21, 2020",Standard Class,Consumer,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11
US-2015-155159,C00000365,"Monday, June 5, 2023","Tuesday, January 21, 2020",Standard Class,Corporate,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,,1.512
US-2015-156137,C00000787,"Saturday, June 10, 2023","Tuesday, January 21, 2020",Standard Class,Consumer,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,,6.5736
US-2015-156161,C00000392,"Saturday, May 14, 2022","Tuesday, January 21, 2020",Standard Class,Consumer,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376
US-2015-151861,C00000381,"Tuesday, August 22, 2023","Wednesday, January 22, 2020",Second Class,Home Office,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,,13.2288
US-2015-154035,C00000675,"Monday, February 3, 2020","Wednesday, January 22, 2020",Standard Class,Home Office,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4,-374.9925
US-2015-154083,C00000911,"Thursday, September 28, 2023","Wednesday, January 22, 2020",Standard Class,Consumer,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,8.8624
US-2015-154332,C00000189,"Friday, March 27, 2020","Wednesday, January 22, 2020",Standard Class,Corporate,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349
US-2015-155722,C00001029,"Wednesday, November 4, 2020","Wednesday, January 22, 2020",Standard Class,Corporate,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4
US-2015-158627,C00000450,"Monday, October 5, 2020","Wednesday, January 22, 2020",Standard Class,Home Office,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,,11.4452
US-2015-151746,C00000293,"Monday, September 19, 2022","Thursday, January 23, 2020",Standard Class,Home Office,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8,,19.2472
US-2015-154952,C00000859,"Monday, August 14, 2023","Thursday, January 23, 2020",Standard Class,Consumer,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68
US-2015-157035,C00000349,"Sunday, June 28, 2020","Thursday, January 23, 2020",Standard Class,Consumer,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6,,88.053
US-2015-158467,C00000517,"Friday, December 17, 2021","Thursday, January 23, 2020",Standard Class,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,,757.4112
US-2015-159438,C00000683,"Friday, May 14, 2021","Thursday, January 23, 2020",Standard Class,Consumer,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,,68.976
US-2015-160042,C00000851,"Saturday, May 21, 2022","Thursday, January 23, 2020",Standard Class,Consumer,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,,18.2112
US-2015-160405,C00000362,"Wednesday, June 9, 2021","Thursday, January 23, 2020",Standard Class,Corporate,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,4,0.7,-29.0536
US-2015-152735,C00000996,"Monday, July 10, 2023","Friday, January 24, 2020",Standard Class,Home Office,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5,0.2,5.334
US-2015-160038,C00000754,"Sunday, October 1, 2023","Friday, January 24, 2020",Second Class,Corporate,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,0.2,14.3952
US-2015-151779,C00000155,"Sunday, March 5, 2023","Saturday, January 25, 2020",Standard Class,Consumer,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,,19.9746
US-2015-153500,C00000259,"Tuesday, December 7, 2021","Saturday, January 25, 2020",Second Class,Consumer,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,,0.8792
US-2015-157573,C00000616,"Saturday, May 20, 2023","Saturday, January 25, 2020",Standard Class,Consumer,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
US-2015-157860,C00000338,"Thursday, October 14, 2021","Saturday, January 25, 2020",Second Class,Corporate,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808
US-2015-158581,C00000686,"Saturday, December 24, 2022","Saturday, January 25, 2020",Standard Class,Consumer,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448
US-2015-160073,C00000500,"Friday, December 16, 2022","Saturday, January 25, 2020",Standard Class,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
US-2015-151830,C00000409,"Tuesday, May 19, 2020","Sunday, January 26, 2020",Standard Class,Corporate,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.6613
US-2015-155242,C00000202,"Sunday, September 6, 2020","Sunday, January 26, 2020",Standard Class,Consumer,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928,1,0.2,1.3257
US-2015-157191,C00000162,"Wednesday, November 15, 2023","Sunday, January 26, 2020",Standard Class,Consumer,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,10.0772
US-2015-158097,C00000974,"Tuesday, April 18, 2023","Sunday, January 26, 2020",Same Day,Home Office,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,,60.2553
US-2015-153563,C00000015,"Tuesday, November 29, 2022","Monday, January 27, 2020",Standard Class,Corporate,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,,23.7168
US-2015-153716,C00000749,"Tuesday, August 24, 2021","Monday, January 27, 2020",Standard Class,Consumer,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2,0.3,-19.3382
US-2015-156059,C00000624,"Wednesday, July 22, 2020","Monday, January 27, 2020",Standard Class,Consumer,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,,4.2804
US-2015-156621,C00001000,"Thursday, July 20, 2023","Monday, January 27, 2020",Standard Class,Home Office,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.2,3.857
US-2015-158331,C00000746,"Wednesday, September 22, 2021","Monday, January 27, 2020",Standard Class,Consumer,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,6,,47.9376
US-2015-152296,C00000916,"Friday, September 29, 2023","Tuesday, January 28, 2020",Second Class,Home Office,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,,8.0997
US-2015-153268,C00000631,"Monday, January 11, 2021","Tuesday, January 28, 2020",Standard Class,Home Office,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,,1.4104
US-2015-153944,C00000694,"Monday, April 3, 2023","Tuesday, January 28, 2020",Standard Class,Consumer,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,,78.672
US-2015-154785,C00000970,"Thursday, September 23, 2021","Tuesday, January 28, 2020",First Class,Consumer,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,,27.1666
US-2015-157155,C00000554,"Wednesday, June 30, 2021","Tuesday, January 28, 2020",Same Day,Corporate,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,,16.7875
US-2015-157494,C00000019,"Thursday, April 13, 2023","Tuesday, January 28, 2020",First Class,Home Office,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,,6.304
US-2015-158698,C00000729,"Monday, April 13, 2020","Tuesday, January 28, 2020",Standard Class,Consumer,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523
US-2015-159807,C00000420,"Thursday, November 11, 2021","Tuesday, January 28, 2020",Second Class,Corporate,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5,,10.368
US-2015-150721,C00000934,"Sunday, November 27, 2022","Wednesday, January 29, 2020",First Class,Consumer,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776,3,0.2,4.8231
US-2015-151020,C00000272,"Sunday, March 27, 2022","Wednesday, January 29, 2020",First Class,Consumer,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7,,22.4448
US-2015-156151,C00000909,"Saturday, December 10, 2022","Wednesday, January 29, 2020",First Class,Corporate,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,,0.6993
US-2015-156985,C00000659,"Tuesday, October 25, 2022","Wednesday, January 29, 2020",Second Class,Home Office,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272
US-2015-158631,C00001015,"Tuesday, October 12, 2021","Wednesday, January 29, 2020",Standard Class,Corporate,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
US-2015-159927,C00000875,"Thursday, October 13, 2022","Wednesday, January 29, 2020",First Class,Corporate,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418
US-2015-150921,C00001010,"Saturday, May 23, 2020","Thursday, January 30, 2020",Second Class,Consumer,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,,7.476
US-2015-151955,C00000524,"Friday, August 14, 2020","Thursday, January 30, 2020",First Class,Consumer,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376
US-2015-155222,C00000922,"Saturday, April 16, 2022","Thursday, January 30, 2020",First Class,Consumer,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,0.3,-29.1528
US-2015-157481,C00000939,"Friday, January 13, 2023","Thursday, January 30, 2020",First Class,Consumer,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,,6.2208
US-2015-159681,C00001018,"Wednesday, July 21, 2021","Thursday, January 30, 2020",Standard Class,Consumer,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65
US-2015-150861,C00000752,"Monday, January 24, 2022","Friday, January 31, 2020",Standard Class,Consumer,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641
US-2015-151843,C00000698,"Friday, October 22, 2021","Friday, January 31, 2020",First Class,Consumer,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,,9.702
US-2015-156092,C00000717,"Friday, April 22, 2022","Friday, January 31, 2020",Second Class,Consumer,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,8,0.7,-8.6592
US-2015-157060,C00000981,"Monday, May 23, 2022","Friday, January 31, 2020",Standard Class,Corporate,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,,2.4012
US-2015-159022,C00000421,"Thursday, December 28, 2023","Friday, January 31, 2020",First Class,Consumer,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,,17.38
US-2015-159732,C00000756,"Tuesday, July 12, 2022","Friday, January 31, 2020",Standard Class,Home Office,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,,14.2688
US-2015-152250,C00001018,"Sunday, September 4, 2022","Saturday, February 1, 2020",Standard Class,Consumer,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4,,5.256
US-2015-152429,C00001009,"Tuesday, November 22, 2022","Saturday, February 1, 2020",Standard Class,Corporate,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.136,7,0.2,23.9778
US-2015-156851,C00000904,"Thursday, December 9, 2021","Saturday, February 1, 2020",Standard Class,Consumer,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,,95.7572
US-2015-157569,C00000195,"Sunday, July 11, 2021","Saturday, February 1, 2020",Standard Class,Home Office,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,,9.3312
US-2015-158257,C00000712,"Saturday, February 20, 2021","Saturday, February 1, 2020",Standard Class,Consumer,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186
US-2015-159671,C00000642,"Sunday, July 18, 2021","Saturday, February 1, 2020",Standard Class,Corporate,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
US-2015-151692,C00000401,"Wednesday, January 6, 2021","Sunday, February 2, 2020",Standard Class,Consumer,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,,17.99
US-2015-152335,C00000827,"Friday, April 29, 2022","Sunday, February 2, 2020",Second Class,Corporate,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,,7.056
US-2015-153255,C00000358,"Tuesday, September 12, 2023","Sunday, February 2, 2020",First Class,Consumer,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,,15.7248
US-2015-153998,C00000519,"Tuesday, October 11, 2022","Sunday, February 2, 2020",Standard Class,Consumer,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282
US-2015-154084,C00000384,"Saturday, May 8, 2021","Sunday, February 2, 2020",Standard Class,Consumer,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
US-2015-157242,C00000191,"Wednesday, April 20, 2022","Sunday, February 2, 2020",First Class,Home Office,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,,39.98
US-2015-159504,C00000391,"Saturday, August 1, 2020","Sunday, February 2, 2020",Standard Class,Corporate,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
US-2015-152060,C00000780,"Sunday, March 22, 2020","Monday, February 3, 2020",Standard Class,Corporate,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
US-2015-152538,C00001010,"Tuesday, August 29, 2023","Monday, February 3, 2020",First Class,Corporate,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,,18.2112
US-2015-153008,C00000443,"Thursday, November 10, 2022","Monday, February 3, 2020",Standard Class,Consumer,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.994
US-2015-153089,C00000838,"Saturday, July 11, 2020","Monday, February 3, 2020",Standard Class,Consumer,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772
US-2015-153486,C00000629,"Saturday, August 15, 2020","Monday, February 3, 2020",Same Day,Consumer,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,,91.9508
US-2015-155239,C00000742,"Monday, January 31, 2022","Monday, February 3, 2020",Standard Class,Home Office,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288
US-2015-156458,C00001018,"Tuesday, August 16, 2022","Monday, February 3, 2020",Standard Class,Corporate,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.6,2,,2.256
US-2015-157266,C00000927,"Monday, February 17, 2020","Monday, February 3, 2020",Standard Class,Consumer,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232
US-2015-157530,C00000406,"Friday, August 4, 2023","Monday, February 3, 2020",Second Class,Consumer,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.405
US-2015-158403,C00000730,"Wednesday, September 21, 2022","Monday, February 3, 2020",Standard Class,Consumer,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992
US-2015-150881,C00000444,"Friday, June 24, 2022","Tuesday, February 4, 2020",Standard Class,Home Office,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,18.76,2,,5.2528
US-2015-151000,C00000267,"Friday, December 2, 2022","Tuesday, February 4, 2020",Standard Class,Corporate,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5,0.2,146.79
US-2015-151228,C00000267,"Wednesday, May 27, 2020","Tuesday, February 4, 2020",First Class,Consumer,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
US-2015-151646,C00001001,"Sunday, January 19, 2020","Tuesday, February 4, 2020",Same Day,Home Office,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693
US-2015-152095,C00000750,"Monday, October 4, 2021","Tuesday, February 4, 2020",Second Class,Corporate,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
US-2015-152219,C00000934,"Tuesday, August 25, 2020","Tuesday, February 4, 2020",Standard Class,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,,3.0996
US-2015-152415,C00000644,"Saturday, July 16, 2022","Tuesday, February 4, 2020",First Class,Home Office,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,,5.4128
US-2015-154131,C00000334,"Sunday, May 9, 2021","Tuesday, February 4, 2020",Standard Class,Consumer,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874
US-2015-157093,C00000039,"Thursday, September 7, 2023","Tuesday, February 4, 2020",Standard Class,Consumer,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,,28.518
US-2015-158542,C00000966,"Tuesday, July 28, 2020","Tuesday, February 4, 2020",First Class,Home Office,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,,2.5056
US-2015-158671,C00000151,"Saturday, August 28, 2021","Tuesday, February 4, 2020",Standard Class,Consumer,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2,0.2,5.214
US-2015-152289,C00000884,"Wednesday, December 23, 2020","Wednesday, February 5, 2020",Standard Class,Home Office,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,4,,5.5
