order_id,client_id,enquiry_date,order_date,ship_mode,Segment,product_id,Category,sub_category,Sales,Quantity
US-2015-151228,C00000267,2020-05-27,2020-02-04,First Class,Consumer,OFF-BI-10003091,Office Supplies,Binders,895.92,5
US-2015-151646,C00001001,2020-01-19,2020-02-04,Same Day,Home Office,TEC-PH-10000347,Technology,Phones,7.92,2
US-2015-152095,C00000750,2021-10-04,2020-02-04,Second Class,Corporate,OFF-BI-10003982,Office Supplies,Binders,12.462,3
US-2015-152219,C00000934,2020-08-25,2020-02-04,Standard Class,Consumer,OFF-AR-10004027,Office Supplies,Art,7.56,3
US-2015-152415,C00000644,2022-07-16,2020-02-04,First Class,Home Office,OFF-AR-10003158,Office Supplies,Art,15.92,4
US-2015-154131,C00000334,2021-05-09,2020-02-04,Standard Class,Consumer,OFF-BI-10002982,Office Supplies,Binders,14.301,7
US-2015-157093,C00000039,2023-09-07,2020-02-04,Standard Class,Consumer,FUR-FU-10001861,Furniture,Furnishings,58.2,3
US-2015-158542,C00000966,2020-07-28,2020-02-04,First Class,Home Office,OFF-AR-10002255,Office Supplies,Art,8.64,3
US-2015-158671,C00000151,2021-08-28,2020-02-04,Standard Class,Consumer,OFF-BI-10002072,Office Supplies,Binders,13.904,2
US-2015-152289,C00000884,2020-12-23,2020-02-05,Standard Class,Home Office,TEC-PH-10003442,Technology,Phones,22,4
US-2015-157571,C00000090,2023-02-17,2020-02-05,First Class,Corporate,FUR-FU-10003664,Furniture,Furnishings,190.92,5
US-2015-159797,C00000717,2022-08-04,2020-02-05,First Class,Consumer,OFF-BI-10004656,Office Supplies,Binders,1.728,1
US-2015-151350,C00000303,2020-11-17,2020-02-06,Second Class,Consumer,OFF-AP-10001271,Office Supplies,Appliances,152.94,3
US-2015-153610,C00000409,2022-02-13,2020-02-06,Second Class,Corporate,OFF-LA-10003223,Office Supplies,Labels,9.82,2
US-2015-154599,C00000418,2021-11-21,2020-02-06,First Class,Consumer,FUR-FU-10001025,Furniture,Furnishings,11.664,3
US-2015-155198,C00000962,2023-03-10,2020-02-06,Standard Class,Consumer,OFF-BI-10003676,Office Supplies,Binders,10.78,5
US-2015-159875,C00000523,2022-02-24,2020-02-06,Standard Class,Consumer,FUR-TA-10001889,Furniture,Tables,1018.104,4
US-2015-151834,C00000121,2023-03-05,2020-02-07,Standard Class,Corporate,FUR-CH-10004997,Furniture,Chairs,1522.638,9
US-2015-154088,C00000935,2021-04-30,2020-02-07,Standard Class,Consumer,OFF-BI-10004209,Office Supplies,Binders,2.412,1
US-2015-155381,C00000726,2020-06-22,2020-02-07,Standard Class,Consumer,OFF-PA-10000605,Office Supplies,Paper,9.248,2
US-2015-156473,C00000858,2023-12-23,2020-02-07,Second Class,Consumer,OFF-PA-10002986,Office Supplies,Paper,32.064,6
US-2015-158128,C00000117,2022-10-15,2020-02-07,Standard Class,Home Office,OFF-BI-10002735,Office Supplies,Binders,82.344,3
US-2015-151993,C00000646,2021-09-08,2020-02-08,Standard Class,Home Office,TEC-PH-10002789,Technology,Phones,748.752,8
US-2015-152013,C00001030,2020-02-12,2020-02-08,Second Class,Consumer,OFF-BI-10000404,Office Supplies,Binders,1.72,1
US-2015-152983,C00000939,2020-01-02,2020-02-08,Standard Class,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,271.44,3
US-2015-154129,C00000666,2022-06-25,2020-02-08,Standard Class,Consumer,OFF-PA-10000807,Office Supplies,Paper,38.52,9
US-2015-157866,C00000140,2023-12-27,2020-02-08,Standard Class,Corporate,OFF-PA-10004451,Office Supplies,Paper,32.4,5
US-2015-158249,C00000665,2023-12-08,2020-02-08,Standard Class,Corporate,OFF-PA-10001970,Office Supplies,Paper,61.4,5
US-2015-159529,C00000960,2020-04-16,2020-02-08,First Class,Corporate,FUR-FU-10004090,Furniture,Furnishings,22.23,1
US-2015-160220,C00000764,2021-11-15,2020-02-08,Second Class,Corporate,OFF-ST-10000798,Office Supplies,Storage,49.96,2
US-2015-150691,C00000017,2023-10-16,2020-02-09,First Class,Consumer,TEC-PH-10004434,Technology,Phones,271.9,2
US-2015-151490,C00000249,2023-11-22,2020-02-09,Standard Class,Consumer,OFF-BI-10004040,Office Supplies,Binders,10.36,2
US-2015-151526,C00000015,2023-07-11,2020-02-09,Second Class,Corporate,OFF-BI-10003712,Office Supplies,Binders,4.419,3
US-2015-152017,C00000904,2020-08-13,2020-02-09,Second Class,Consumer,OFF-FA-10000621,Office Supplies,Fasteners,40.096,14
US-2015-155765,C00000505,2021-12-17,2020-02-09,Standard Class,Home Office,OFF-BI-10003982,Office Supplies,Binders,31.155,5
US-2015-156135,C00000977,2020-07-23,2020-02-09,Second Class,Consumer,FUR-FU-10001847,Furniture,Furnishings,12.42,3
US-2015-157830,C00000872,2020-09-15,2020-02-09,Standard Class,Consumer,FUR-FU-10000723,Furniture,Furnishings,66.112,4
US-2015-158707,C00000337,2021-11-04,2020-02-09,Standard Class,Corporate,FUR-FU-10001867,Furniture,Furnishings,17.024,2
US-2015-158863,C00000995,2023-09-17,2020-02-09,Standard Class,Corporate,FUR-FU-10002960,Furniture,Furnishings,35.168,7
US-2015-159436,C00000962,2022-04-23,2020-02-09,Standard Class,Consumer,OFF-FA-10001883,Office Supplies,Fasteners,93.36,12
US-2015-150870,C00000583,2022-12-05,2020-02-10,Standard Class,Home Office,OFF-SU-10002522,Office Supplies,Supplies,6.208,2
US-2015-157827,C00000344,2022-03-25,2020-02-10,Standard Class,Corporate,OFF-BI-10001787,Office Supplies,Binders,26.16,4
US-2015-160371,C00000965,2022-05-31,2020-02-10,Standard Class,Consumer,FUR-CH-10004287,Furniture,Chairs,1740.06,9
US-2015-150908,C00000362,2022-08-26,2020-02-11,Same Day,Home Office,TEC-AC-10003441,Technology,Accessories,16.95,1
US-2015-152767,C00001044,2022-11-16,2020-02-11,Standard Class,Consumer,OFF-PA-10001560,Office Supplies,Paper,14.496,3
US-2015-153384,C00000598,2022-07-07,2020-02-11,Second Class,Consumer,TEC-PH-10002789,Technology,Phones,280.782,3
US-2015-157132,C00000485,2020-07-14,2020-02-11,Standard Class,Corporate,FUR-FU-10000397,Furniture,Furnishings,39.88,2
US-2015-158598,C00000191,2022-09-26,2020-02-11,Second Class,Corporate,OFF-PA-10001144,Office Supplies,Paper,166.44,3
US-2015-158744,C00000130,2023-02-03,2020-02-11,First Class,Corporate,OFF-ST-10003816,Office Supplies,Storage,563.808,4
US-2015-153674,C00000288,2020-11-14,2020-02-12,Second Class,Consumer,OFF-BI-10003314,Office Supplies,Binders,1.928,2
US-2015-155481,C00000682,2022-03-30,2020-02-12,Standard Class,Corporate,OFF-EN-10003845,Office Supplies,Envelopes,8.856,3
US-2015-155531,C00000085,2021-01-15,2020-02-12,Standard Class,Consumer,OFF-EN-10003286,Office Supplies,Envelopes,74.52,9
US-2015-157282,C00001001,2022-11-30,2020-02-12,Standard Class,Consumer,OFF-BI-10003429,Office Supplies,Binders,10.128,2
US-2015-160466,C00000105,2020-12-21,2020-02-12,Second Class,Home Office,OFF-FA-10004838,Office Supplies,Fasteners,5.58,3
US-2015-152340,C00000170,2020-06-05,2020-02-13,Second Class,Consumer,OFF-PA-10001363,Office Supplies,Paper,24.56,2
US-2015-152376,C00000265,2020-04-01,2020-02-13,First Class,Corporate,TEC-AC-10001314,Technology,Accessories,239.952,6
US-2015-154338,C00000379,2023-09-10,2020-02-13,Standard Class,Home Office,OFF-ST-10001476,Office Supplies,Storage,284.08,10
US-2015-154724,C00000745,2023-03-10,2020-02-13,Standard Class,Home Office,OFF-BI-10001989,Office Supplies,Binders,104.9,5
US-2015-158632,C00000196,2022-08-14,2020-02-13,Standard Class,Corporate,TEC-PH-10001300,Technology,Phones,67.04,4
US-2015-158777,C00001024,2021-03-20,2020-02-13,Standard Class,Consumer,FUR-FU-10000010,Furniture,Furnishings,39.76,8
US-2015-155279,C00001020,2023-11-09,2020-02-14,Second Class,Home Office,OFF-FA-10002983,Office Supplies,Fasteners,19.096,7
US-2015-156216,C00000376,2020-08-01,2020-02-14,Second Class,Consumer,OFF-BI-10001718,Office Supplies,Binders,76.776,4
US-2015-157169,C00000039,2021-01-25,2020-02-14,Second Class,Consumer,OFF-PA-10003039,Office Supplies,Paper,92.94,3
US-2015-157414,C00000735,2022-01-19,2020-02-14,Standard Class,Corporate,OFF-FA-10002815,Office Supplies,Fasteners,21.312,6
US-2015-160326,C00000335,2022-12-16,2020-02-14,Standard Class,Consumer,OFF-AR-10001955,Office Supplies,Art,47.616,3
US-2015-153230,C00000778,2020-02-16,2020-02-15,First Class,Consumer,TEC-PH-10004531,Technology,Phones,35.184,2
US-2015-153338,C00000342,2023-01-10,2020-02-15,First Class,Consumer,TEC-PH-10002200,Technology,Phones,344.704,2
US-2015-156199,C00001046,2020-10-22,2020-02-15,First Class,Consumer,OFF-ST-10004186,Office Supplies,Storage,443.92,4
US-2015-158443,C00000637,2020-09-29,2020-02-15,Standard Class,Corporate,TEC-PH-10001615,Technology,Phones,86.97,3
US-2015-158935,C00000871,2020-07-12,2020-02-15,Standard Class,Consumer,OFF-PA-10000675,Office Supplies,Paper,368.91,9
US-2015-159471,C00000642,2023-06-29,2020-02-15,Standard Class,Consumer,OFF-LA-10004484,Office Supplies,Labels,8.26,2
US-2015-155794,C00001014,2022-02-17,2020-02-16,Standard Class,Corporate,OFF-ST-10002574,Office Supplies,Storage,828.84,6
US-2015-156201,C00000910,2022-03-03,2020-02-16,Standard Class,Consumer,OFF-EN-10001219,Office Supplies,Envelopes,7.64,1
US-2015-156536,C00000598,2022-04-11,2020-02-16,First Class,Consumer,OFF-BI-10004600,Office Supplies,Binders,1103.97,3
US-2015-157362,C00000516,2021-05-13,2020-02-16,Standard Class,Home Office,TEC-AC-10004510,Technology,Accessories,49.08,3
US-2015-157435,C00000077,2023-11-29,2020-02-16,Standard Class,Corporate,TEC-AC-10003038,Technology,Accessories,17.9,2
US-2015-157448,C00000690,2021-02-20,2020-02-16,Standard Class,Corporate,OFF-AR-10001615,Office Supplies,Art,59.52,3
US-2015-157497,C00000976,2021-01-23,2020-02-16,First Class,Home Office,OFF-ST-10000078,Office Supplies,Storage,848.544,4
US-2015-157616,C00000622,2020-07-15,2020-02-16,Second Class,Consumer,OFF-LA-10002787,Office Supplies,Labels,26.25,7
US-2015-160098,C00000492,2022-03-24,2020-02-16,First Class,Consumer,OFF-ST-10000615,Office Supplies,Storage,79.45,7
US-2015-160357,C00000228,2020-04-15,2020-02-16,Standard Class,Home Office,OFF-AR-10001427,Office Supplies,Art,11.96,2
US-2015-151995,C00000446,2020-11-06,2020-02-17,Same Day,Home Office,FUR-FU-10000221,Furniture,Furnishings,25.4,5
US-2015-155906,C00000077,2021-07-26,2020-02-17,Standard Class,Corporate,TEC-AC-10004469,Technology,Accessories,239.7,6
US-2015-151019,C00000774,2020-08-25,2020-02-18,Standard Class,Consumer,OFF-AR-10001897,Office Supplies,Art,43.176,3
US-2015-151073,C00000851,2020-12-22,2020-02-18,Standard Class,Corporate,OFF-PA-10004983,Office Supplies,Paper,31.104,6
US-2015-153935,C00000827,2021-01-26,2020-02-18,Standard Class,Consumer,OFF-BI-10004230,Office Supplies,Binders,31.086,3
US-2015-156329,C00000334,2021-08-26,2020-02-18,First Class,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,361.92,4
US-2015-158439,C00000417,2020-06-13,2020-02-18,Standard Class,Corporate,OFF-BI-10000343,Office Supplies,Binders,2.946,2
US-2015-159185,C00000870,2021-01-01,2020-02-18,First Class,Consumer,OFF-PA-10003172,Office Supplies,Paper,12.96,2
US-2015-152204,C00000167,2023-06-14,2020-02-19,First Class,Consumer,OFF-AR-10004602,Office Supplies,Art,68.97,3
US-2015-155504,C00000914,2021-02-10,2020-02-19,Standard Class,Corporate,FUR-FU-10002885,Furniture,Furnishings,9.64,2
US-2015-155739,C00000966,2020-10-03,2020-02-19,Standard Class,Consumer,OFF-AR-10001374,Office Supplies,Art,15.552,3
US-2015-156695,C00000356,2021-04-21,2020-02-19,First Class,Consumer,OFF-AR-10003811,Office Supplies,Art,6.63,3
US-2015-157320,C00000005,2023-09-19,2020-02-19,Standard Class,Consumer,OFF-AP-10000692,Office Supplies,Appliances,64.864,4
US-2015-157753,C00000208,2020-07-16,2020-02-19,Standard Class,Corporate,OFF-PA-10000357,Office Supplies,Paper,98.376,3
US-2015-159247,C00001029,2020-08-07,2020-02-19,Standard Class,Consumer,TEC-CO-10000971,Technology,Copiers,479.984,2
US-2015-159431,C00000710,2023-10-09,2020-02-19,Second Class,Consumer,OFF-BI-10004995,Office Supplies,Binders,5443.96,4
US-2015-151581,C00000659,2021-07-10,2020-02-20,Second Class,Consumer,OFF-FA-10000585,Office Supplies,Fasteners,11.168,4
US-2015-152931,C00000132,2023-06-08,2020-02-20,Second Class,Home Office,OFF-PA-10002615,Office Supplies,Paper,10.584,3
US-2015-155561,C00000143,2023-01-03,2020-02-20,Second Class,Consumer,OFF-PA-10003971,Office Supplies,Paper,17.94,3
US-2015-156054,C00000564,2023-07-03,2020-02-20,Standard Class,Consumer,OFF-AP-10003622,Office Supplies,Appliances,18.2,7
US-2015-157692,C00000256,2020-12-28,2020-02-20,Standard Class,Consumer,OFF-BI-10001989,Office Supplies,Binders,62.94,3
US-2015-158354,C00000943,2021-12-26,2020-02-20,Standard Class,Consumer,TEC-CO-10002095,Technology,Copiers,999.98,2
US-2015-158940,C00000527,2022-10-15,2020-02-20,First Class,Consumer,TEC-AC-10004633,Technology,Accessories,34.95,5
US-2015-158952,C00000129,2020-10-04,2020-02-20,First Class,Consumer,OFF-BI-10004318,Office Supplies,Binders,276.784,2
US-2015-159189,C00000680,2021-04-21,2020-02-20,Same Day,Consumer,OFF-BI-10000962,Office Supplies,Binders,32.54,2
US-2015-150831,C00000718,2023-01-03,2020-02-21,First Class,Corporate,OFF-AR-10003481,Office Supplies,Art,13.12,4
US-2015-156879,C00000386,2023-01-01,2020-02-21,Standard Class,Consumer,OFF-AR-10001761,Office Supplies,Art,18.688,4
US-2015-159591,C00000544,2021-04-09,2020-02-21,Second Class,Corporate,OFF-BI-10004139,Office Supplies,Binders,116.4,8
US-2015-159838,C00000824,2020-06-22,2020-02-21,Standard Class,Consumer,OFF-AR-10001954,Office Supplies,Art,19.56,5
US-2015-150682,C00000882,2023-07-05,2020-02-22,First Class,Corporate,FUR-BO-10002598,Furniture,Bookcases,638.82,9
US-2015-151470,C00000266,2022-11-08,2020-02-22,Standard Class,Corporate,OFF-BI-10003719,Office Supplies,Binders,44.91,6
US-2015-153000,C00000970,2021-09-21,2020-02-22,First Class,Consumer,OFF-ST-10004634,Office Supplies,Storage,33.63,3
US-2015-153365,C00000379,2021-07-18,2020-02-22,Second Class,Consumer,OFF-BI-10001153,Office Supplies,Binders,20.724,2
US-2015-158624,C00000671,2022-06-03,2020-02-22,Standard Class,Consumer,FUR-CH-10003956,Furniture,Chairs,113.568,2
US-2015-158943,C00000305,2022-09-18,2020-02-22,Standard Class,Corporate,OFF-BI-10000848,Office Supplies,Binders,4.923,3
US-2015-159332,C00000822,2022-05-20,2020-02-22,Standard Class,Consumer,OFF-PA-10004675,Office Supplies,Paper,12.7,2
US-2015-153070,C00000779,2022-10-16,2020-02-23,Standard Class,Consumer,TEC-AC-10002718,Technology,Accessories,35.016,3
US-2015-156561,C00000102,2023-11-13,2020-02-23,Second Class,Consumer,OFF-PA-10002986,Office Supplies,Paper,26.72,5
US-2015-157006,C00000799,2022-03-13,2020-02-23,Standard Class,Home Office,TEC-PH-10003442,Technology,Phones,5.5,1
US-2015-160373,C00000406,2023-07-29,2020-02-23,First Class,Consumer,FUR-FU-10000794,Furniture,Furnishings,18.28,2
US-2015-151920,C00000284,2021-07-29,2020-02-24,Second Class,Consumer,FUR-FU-10004665,Furniture,Furnishings,821.88,6
US-2015-152792,C00000094,2022-09-14,2020-02-24,Standard Class,Consumer,OFF-PA-10000474,Office Supplies,Paper,141.76,5
US-2015-155609,C00000274,2020-07-01,2020-02-24,Standard Class,Corporate,FUR-CH-10000785,Furniture,Chairs,977.292,6
US-2015-155822,C00000062,2022-03-07,2020-02-24,Standard Class,Consumer,OFF-SU-10002503,Office Supplies,Supplies,22.72,4
US-2015-159201,C00000757,2020-10-02,2020-02-24,Same Day,Consumer,FUR-FU-10003623,Furniture,Furnishings,129.888,6
US-2015-159918,C00000708,2020-03-06,2020-02-24,Second Class,Consumer,TEC-AC-10000487,Technology,Accessories,15.576,3
US-2015-152980,C00000156,2023-12-30,2020-02-25,Standard Class,Consumer,TEC-AC-10003628,Technology,Accessories,59.98,2
US-2015-154650,C00000613,2022-01-07,2020-02-25,Same Day,Corporate,OFF-AR-10004441,Office Supplies,Art,13.248,4
US-2015-155536,C00000916,2022-12-04,2020-02-25,Standard Class,Consumer,FUR-FU-10001889,Furniture,Furnishings,94.68,9
US-2015-155618,C00000567,2022-10-15,2020-02-25,Second Class,Consumer,OFF-ST-10003442,Office Supplies,Storage,84.84,3
US-2015-155753,C00001003,2023-12-24,2020-02-25,Standard Class,Corporate,OFF-BI-10003727,Office Supplies,Binders,3.762,3
US-2015-157610,C00000017,2021-01-10,2020-02-25,Second Class,Corporate,OFF-AP-10001947,Office Supplies,Appliances,21.984,6
US-2015-157702,C00000403,2023-03-27,2020-02-25,First Class,Home Office,FUR-FU-10001546,Furniture,Furnishings,8.544,2
US-2015-157917,C00000394,2023-03-01,2020-02-25,First Class,Home Office,FUR-CH-10004218,Furniture,Chairs,403.92,5
US-2015-159107,C00000478,2021-05-22,2020-02-25,Standard Class,Consumer,OFF-AR-10003158,Office Supplies,Art,12.736,4
US-2015-153802,C00000962,2021-11-29,2020-02-26,Standard Class,Consumer,OFF-PA-10000806,Office Supplies,Paper,111.96,2
US-2015-154582,C00000110,2020-08-01,2020-02-26,Same Day,Consumer,OFF-BI-10004593,Office Supplies,Binders,209.6,5
US-2015-155318,C00000231,2021-12-10,2020-02-26,Standard Class,Consumer,OFF-BI-10001890,Office Supplies,Binders,7.16,2
US-2015-155762,C00000841,2021-04-15,2020-02-26,Standard Class,Consumer,FUR-FU-10002088,Furniture,Furnishings,35.92,4
US-2015-155793,C00000973,2021-02-08,2020-02-26,Second Class,Consumer,FUR-BO-10004709,Furniture,Bookcases,344.981,7
US-2015-156113,C00000061,2022-12-27,2020-02-26,Standard Class,Corporate,TEC-MA-10004002,Technology,Machines,265.475,1
US-2015-156409,C00000973,2021-04-16,2020-02-26,Standard Class,Consumer,OFF-AR-10001954,Office Supplies,Art,14.67,3
US-2015-158142,C00000443,2021-05-13,2020-02-26,Standard Class,Corporate,TEC-AC-10000580,Technology,Accessories,255.968,4
US-2015-159549,C00000989,2021-08-11,2020-02-26,Same Day,Corporate,FUR-FU-10002501,Furniture,Furnishings,63.2,5
US-2015-159922,C00001002,2022-07-25,2020-02-26,Same Day,Home Office,OFF-BI-10002194,Office Supplies,Binders,6.384,1
US-2015-152865,C00000061,2021-10-03,2020-02-27,Standard Class,Consumer,OFF-BI-10003274,Office Supplies,Binders,2.388,2
US-2015-154946,C00000565,2023-01-31,2020-02-27,Standard Class,Corporate,OFF-ST-10003442,Office Supplies,Storage,45.248,2
US-2015-156364,C00000688,2021-06-02,2020-02-27,Standard Class,Consumer,OFF-BI-10001098,Office Supplies,Binders,51.312,3
US-2015-157245,C00000898,2022-06-03,2020-02-27,Same Day,Corporate,OFF-AP-10002457,Office Supplies,Appliances,167.44,2
US-2015-159684,C00000247,2023-03-10,2020-02-27,Standard Class,Corporate,FUR-FU-10003194,Furniture,Furnishings,30.88,4
US-2015-159969,C00000645,2020-06-22,2020-02-27,Standard Class,Corporate,OFF-BI-10003305,Office Supplies,Binders,16.146,9
US-2015-160299,C00000796,2023-04-09,2020-02-27,Standard Class,Consumer,FUR-FU-10002937,Furniture,Furnishings,198.46,2
US-2015-160615,C00000223,2022-11-24,2020-02-27,Standard Class,Home Office,TEC-AC-10004761,Technology,Accessories,25.488,2
US-2015-152777,C00000342,2020-01-23,2020-02-28,Standard Class,Home Office,FUR-CH-10004477,Furniture,Chairs,767.214,14
US-2015-153082,C00000334,2022-12-20,2020-02-28,Standard Class,Consumer,OFF-BI-10002949,Office Supplies,Binders,14.592,3
US-2015-153696,C00000083,2021-12-04,2020-02-28,First Class,Consumer,OFF-AR-10003732,Office Supplies,Art,11.12,5
US-2015-158495,C00000222,2022-10-07,2020-02-28,Standard Class,Corporate,OFF-AP-10000124,Office Supplies,Appliances,4.992,3
US-2015-152252,C00000251,2020-03-02,2020-02-29,Standard Class,Corporate,OFF-BI-10002735,Office Supplies,Binders,171.55,5
US-2015-153409,C00000568,2023-01-06,2020-02-29,Standard Class,Corporate,OFF-AR-10004757,Office Supplies,Art,2.624,1
US-2015-156086,C00000899,2023-07-05,2020-02-29,Standard Class,Consumer,TEC-AC-10001109,Technology,Accessories,47.984,2
US-2015-156517,C00000968,2023-12-06,2020-02-29,Standard Class,Home Office,TEC-AC-10003033,Technology,Accessories,791.88,3
US-2015-158975,C00000820,2023-02-16,2020-02-29,Standard Class,Corporate,OFF-BI-10002764,Office Supplies,Binders,18.088,7
US-2015-159724,C00000178,2022-11-19,2020-02-29,Standard Class,Home Office,TEC-AC-10000158,Technology,Accessories,71.98,2
US-2015-151801,C00001019,2021-03-11,2020-03-01,Standard Class,Corporate,FUR-FU-10003374,Furniture,Furnishings,148.02,3
US-2015-152627,C00000502,2020-07-13,2020-03-01,Standard Class,Corporate,OFF-EN-10003001,Office Supplies,Envelopes,419.9,5
