JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0015398,1,White Sand,295.4,Slickwater,577.4,3363.2,0.1383,3.11,1537.3,52.7,4803,21,55.4,0.93,0,Sandstone,0.8354
JOB-0013994,1,Ceramic,603.8,Slickwater,894.6,2855.1,0.2033,3.379,2516.4,54.0,4621,40,50.5,5.36,1,Carbonate,0.9487
JOB-0024820,1,White Sand,511.8,Hybrid,1051.6,2036.6,0.133,6.739,2451.9,38.9,3361,39,45.7,3.9,1,Carbonate,0.8082
JOB-0007428,1,White Sand,622.0,Slickwater,1321.7,2397.4,0.0957,8.968,2459.8,41.3,3435,46,30.5,0.72,0,Sandstone,0.9159
JOB-0013242,0,Brown Sand,204.0,Hybrid,330.9,2430.0,0.1056,2.326,1038.4,73.9,4455,13,75.1,5.94,1,Sandstone,0.3369
JOB-0006630,1,Ceramic,497.5,Slickwater,1042.2,2423.6,0.2003,1.538,2194.5,52.3,4254,42,55.5,3.85,0,Carbonate,0.9707
JOB-0014675,1,Brown Sand,423.5,Hybrid,1365.5,3086.2,0.04,0.484,2125.8,35.0,4381,37,38.9,2.18,0,Carbonate,0.2256
JOB-0005587,0,White Sand,340.6,Slickwater,1650.3,3500.5,0.1213,0.595,2341.1,54.0,5088,43,56.2,3.52,0,Sandstone,0.7047
JOB-0015354,0,Resin-Coated Sand,448.7,Hybrid,1047.9,1985.8,0.1362,0.085,2308.1,46.6,3617,43,44.5,3.14,0,Sandstone,0.6878
JOB-0017744,1,White Sand,550.3,Hybrid,1429.3,3002.6,0.0962,8.396,3003.4,31.1,5357,56,28.9,4.78,0,Sandstone,0.7521
JOB-0003914,1,Brown Sand,389.4,Slickwater,676.0,3214.0,0.1879,0.783,2040.4,39.4,4717,36,45.9,2.77,0,Shale,0.7332
JOB-0007547,1,White Sand,306.0,Slickwater,962.5,3619.7,0.1126,2.163,2246.3,69.2,5344,36,59.1,3.34,0,Carbonate,0.8052
JOB-0023263,1,Brown Sand,486.8,Hybrid,1132.0,2376.5,0.0658,4.309,2479.5,38.0,4212,42,28.3,0.0,1,Shale,0.5877
JOB-0011222,1,White Sand,290.3,Hybrid,549.7,3376.4,0.0569,4.46,1811.7,38.1,4685,27,33.3,4.59,1,Carbonate,0.1096
JOB-0024421,1,Brown Sand,410.0,Hybrid,394.2,3966.8,0.1842,2.819,2026.9,41.9,5347,37,38.6,6.62,0,Carbonate,0.8052
JOB-0023349,1,White Sand,532.1,Slickwater,968.1,3486.9,0.2107,3.668,2177.5,49.1,5388,33,49.7,2.95,0,Shale,0.9742
JOB-0015970,1,White Sand,313.5,Crosslinked Gel,721.4,2473.2,0.1665,1.113,1869.7,63.3,4724,25,62.6,3.84,0,Carbonate,0.7271
JOB-0016405,1,White Sand,448.5,Hybrid,1091.0,3292.0,0.1876,2.917,2338.9,54.6,4504,47,56.1,0.2,1,Carbonate,0.9429
JOB-0019598,1,Brown Sand,497.7,Crosslinked Gel,994.6,2943.2,0.1108,3.292,2813.0,36.7,4330,38,33.9,3.68,1,Shale,0.5387
JOB-0011581,1,Brown Sand,400.1,Slickwater,647.0,3169.0,0.1295,6.14,1542.7,52.2,4151,27,50.1,3.78,0,Carbonate,0.826
JOB-0008472,1,Ceramic,382.8,Slickwater,723.4,3045.6,0.2051,2.265,2226.4,47.5,4275,37,54.0,4.82,0,Sandstone,0.9039
JOB-0015289,1,White Sand,436.0,Slickwater,1023.7,3700.7,0.21,0.738,2201.7,41.4,4927,35,48.5,0.0,0,Carbonate,0.9044
JOB-0005999,1,Resin-Coated Sand,335.6,Hybrid,1067.7,3026.6,0.1747,0.773,2568.8,48.9,4157,49,50.9,0.0,0,Sandstone,0.9628
JOB-0001329,1,Resin-Coated Sand,741.6,Crosslinked Gel,2549.6,2658.4,0.1296,2.529,3702.3,47.4,4612,66,44.8,2.84,0,Sandstone,0.9893
JOB-0019900,1,White Sand,180.7,Crosslinked Gel,778.6,2556.6,0.1561,5.919,1195.6,51.7,4493,30,47.9,1.71,0,Sandstone,0.7796
JOB-0019498,1,Brown Sand,448.0,Slickwater,574.2,3273.8,0.1317,5.071,2349.0,40.1,5195,42,37.2,0.84,1,Sandstone,0.7553
JOB-0016606,1,Resin-Coated Sand,442.7,Slickwater,1529.5,3160.8,0.1215,1.258,3154.5,40.1,4942,49,44.6,1.23,0,Sandstone,0.871
JOB-0012636,0,Resin-Coated Sand,486.8,Slickwater,1365.8,2933.1,0.0747,0.323,2874.2,54.8,5679,43,49.8,0.0,0,Shale,0.6291
JOB-0011396,1,White Sand,659.1,Slickwater,1678.8,3308.3,0.1044,9.895,2581.9,42.6,5429,42,40.2,0.08,1,Carbonate,0.9007
JOB-0019093,0,Ceramic,515.3,Crosslinked Gel,1582.5,3316.6,0.1162,1.482,2815.2,44.8,5147,48,47.5,3.59,0,Sandstone,0.8564
JOB-0013041,1,Brown Sand,375.4,Crosslinked Gel,730.8,2647.7,0.1307,4.445,1646.1,55.1,4238,28,60.9,3.51,0,Sandstone,0.8269
JOB-0007920,1,White Sand,524.7,Slickwater,1275.2,2828.3,0.1879,5.757,2293.3,66.5,3961,38,65.1,1.98,0,Sandstone,0.984
JOB-0003927,0,Resin-Coated Sand,416.1,Slickwater,882.4,3273.2,0.0996,2.059,2270.9,55.4,4407,36,59.3,3.23,0,Sandstone,0.756
JOB-0005137,1,White Sand,375.3,Crosslinked Gel,1141.6,3512.1,0.1626,3.604,1944.3,50.2,4181,34,52.7,3.77,1,Carbonate,0.7356
JOB-0009303,1,Resin-Coated Sand,371.0,Slickwater,751.9,2705.3,0.116,5.367,1877.6,51.0,4994,32,51.2,5.21,0,Shale,0.699
JOB-0015245,1,Brown Sand,377.7,Crosslinked Gel,1242.3,3007.0,0.2228,7.224,2398.9,46.6,4437,40,45.5,4.73,0,Carbonate,0.9618
JOB-0015000,0,Resin-Coated Sand,414.5,Slickwater,726.3,3357.1,0.1225,1.207,2338.7,40.8,4645,34,35.1,3.11,1,Sandstone,0.2822
JOB-0007455,1,Ceramic,486.8,Crosslinked Gel,1029.4,2253.6,0.2049,3.712,2516.1,44.7,4226,41,53.2,0.0,0,Carbonate,0.9855
JOB-0022950,0,Ceramic,147.1,Crosslinked Gel,487.0,2901.4,0.1755,0.687,1139.7,45.1,4661,20,47.7,3.75,1,Carbonate,0.3479
JOB-0013448,0,White Sand,254.0,Hybrid,568.8,2651.5,0.0869,0.907,1178.2,47.0,4204,18,45.8,0.0,1,Sandstone,0.137
JOB-0022064,1,Brown Sand,396.5,Hybrid,895.4,2059.2,0.2034,1.1,2250.0,32.2,3693,34,31.2,0.37,0,Sandstone,0.8792
JOB-0022815,0,Resin-Coated Sand,386.5,Slickwater,819.4,3407.8,0.2035,6.675,1995.6,26.4,5008,31,23.8,3.92,0,Carbonate,0.8181
JOB-0020815,1,Ceramic,188.5,Slickwater,496.1,2861.0,0.1733,4.265,1033.2,37.0,4947,19,35.1,3.53,0,Sandstone,0.537
JOB-0024459,1,Ceramic,382.6,Crosslinked Gel,748.5,2716.0,0.1901,1.303,2153.4,35.2,4632,39,30.6,1.84,0,Shale,0.7577
JOB-0016616,1,White Sand,246.1,Crosslinked Gel,711.6,3012.2,0.1392,2.491,1786.8,52.1,4427,28,61.8,7.48,0,Sandstone,0.6973
JOB-0004233,1,Brown Sand,413.5,Slickwater,426.9,1200.0,0.0832,6.547,2225.3,38.8,3000,34,38.9,4.11,0,Carbonate,0.6968
JOB-0017577,0,Brown Sand,339.9,Crosslinked Gel,650.8,2838.2,0.1516,1.072,1819.4,28.2,4864,33,31.1,3.51,0,Carbonate,0.354
JOB-0010704,1,White Sand,384.6,Hybrid,1278.1,3234.3,0.0895,0.727,2299.9,52.2,5504,41,49.6,4.37,1,Sandstone,0.348
JOB-0008030,1,White Sand,361.0,Crosslinked Gel,527.8,2513.8,0.201,4.908,1949.6,43.3,4467,33,41.2,1.62,1,Sandstone,0.9345
JOB-0003120,1,Brown Sand,489.2,Slickwater,1047.8,2133.9,0.103,0.7,2319.4,34.7,4163,39,35.1,2.01,0,Sandstone,0.7465
JOB-0011157,1,White Sand,454.8,Slickwater,1186.9,3965.3,0.1015,1.728,2434.9,55.9,5381,46,55.1,1.66,0,Shale,0.7388
JOB-0013591,1,Ceramic,398.8,Slickwater,1021.4,3919.7,0.181,3.475,2574.1,48.4,5830,47,51.2,0.0,0,Sandstone,0.9816
JOB-0021575,1,Ceramic,463.3,Crosslinked Gel,1176.6,2827.8,0.1741,,3076.9,43.6,3990,57,45.9,3.25,0,Sandstone,0.9774
JOB-0019513,1,Resin-Coated Sand,627.9,Slickwater,1255.8,3250.7,0.1172,0.827,2783.6,52.6,5057,47,53.5,4.59,0,Sandstone,0.853
JOB-0020250,1,White Sand,429.4,Slickwater,967.7,2993.0,0.1427,0.861,1924.9,42.4,4839,28,44.2,3.03,0,Sandstone,0.4491
JOB-0002532,1,Ceramic,354.7,Hybrid,744.5,2277.0,0.1118,1.157,2122.6,35.4,3391,33,19.7,3.85,1,Sandstone,0.3641
JOB-0018205,1,Ceramic,471.0,Slickwater,1463.9,3247.5,0.1502,0.467,2855.3,53.2,4871,52,48.2,4.62,0,Carbonate,0.8673
JOB-0004282,1,Brown Sand,430.4,Slickwater,627.9,2417.1,0.18,0.394,1961.3,55.9,3954,28,51.9,5.09,0,Shale,0.7644
JOB-0004034,1,Resin-Coated Sand,526.6,Crosslinked Gel,942.2,4335.7,0.1093,3.415,3021.6,50.7,5843,49,51.5,3.77,1,Carbonate,0.8223
JOB-0002874,0,Brown Sand,375.2,Hybrid,725.5,3226.6,0.0751,4.268,2356.8,31.5,4973,38,35.3,4.02,0,Shale,0.193
JOB-0021099,1,Brown Sand,613.9,Crosslinked Gel,1183.2,2355.8,0.1116,0.678,2865.8,40.5,4196,53,39.0,3.13,1,Sandstone,0.5953
JOB-0024018,0,Brown Sand,572.0,Crosslinked Gel,1235.3,3136.5,0.1287,5.279,2823.3,57.1,4797,43,58.6,4.25,0,Carbonate,0.8822
JOB-0004156,0,Ceramic,436.9,Hybrid,441.9,3078.0,0.1717,3.024,1806.3,35.2,5609,31,32.6,5.23,1,Carbonate,0.6464
JOB-0003095,1,Brown Sand,485.7,Slickwater,1220.7,2951.3,0.1057,0.862,2654.8,73.0,3947,45,71.3,0.39,0,Sandstone,0.8607
JOB-0016178,0,Ceramic,506.7,Hybrid,978.1,2472.2,0.1659,1.09,1871.9,34.0,3949,26,24.3,4.17,0,Sandstone,0.7349
JOB-0021006,1,Brown Sand,446.3,Slickwater,1380.2,2206.9,0.1686,1.143,2220.1,55.5,4010,38,58.0,1.12,0,Sandstone,0.9184
JOB-0014805,1,Brown Sand,187.8,Hybrid,597.0,2660.3,0.1685,13.765,1099.7,58.2,4447,20,58.4,3.65,0,Shale,0.8454
JOB-0009212,0,Brown Sand,674.8,Slickwater,1282.7,3230.7,0.0811,6.622,3194.8,51.1,4983,61,52.9,1.14,1,Carbonate,0.9085
JOB-0019501,1,Ceramic,361.6,Slickwater,1038.2,2650.5,0.1988,2.352,1737.5,34.4,4446,29,32.3,1.64,0,Sandstone,0.8884
JOB-0009357,1,White Sand,422.3,Crosslinked Gel,1041.3,2515.8,0.1701,8.532,2309.3,63.6,3995,41,57.6,2.73,0,Shale,0.9648
JOB-0012171,1,Brown Sand,300.0,Crosslinked Gel,592.3,3184.8,0.1806,0.392,1542.4,50.0,4366,24,45.6,2.79,0,Shale,0.6403
JOB-0014886,0,Brown Sand,280.9,Slickwater,546.9,2923.8,0.188,1.095,1591.2,56.0,4805,21,57.3,2.05,1,Carbonate,0.5743
JOB-0019857,1,Brown Sand,375.9,Hybrid,350.0,2629.8,0.1623,15.568,1850.0,55.2,5130,33,57.1,5.47,0,Shale,0.9181
JOB-0008664,1,Brown Sand,507.8,Hybrid,1033.9,2620.2,0.0767,3.829,2890.7,24.6,4155,46,22.2,1.56,1,Shale,0.3088
JOB-0014163,1,Resin-Coated Sand,465.6,Slickwater,657.0,3716.7,0.212,1.094,2059.9,37.4,5715,31,39.2,3.28,0,Sandstone,0.8502
JOB-0021113,0,Resin-Coated Sand,682.4,Crosslinked Gel,547.7,2253.7,0.0708,0.412,3072.2,39.6,3751,48,41.2,3.35,0,Sandstone,0.433
JOB-0016561,1,White Sand,247.0,Crosslinked Gel,673.6,2804.0,0.1727,6.651,1445.1,40.4,4152,30,34.0,5.0,0,Sandstone,0.7193
JOB-0011480,1,Resin-Coated Sand,307.1,Crosslinked Gel,638.1,3509.8,0.1627,2.052,1619.3,44.4,4548,23,49.2,4.61,0,Sandstone,0.7797
JOB-0015810,0,Resin-Coated Sand,452.2,Crosslinked Gel,1913.3,4030.6,0.1994,0.786,3074.8,18.1,5147,60,16.7,4.19,2,Shale,0.3971
JOB-0013981,1,White Sand,499.7,Slickwater,792.4,2851.0,0.0836,1.342,2603.6,53.9,6428,42,57.8,4.75,0,Sandstone,0.7248
JOB-0004844,0,Brown Sand,415.0,Hybrid,894.8,3361.3,0.1645,0.506,1753.7,62.9,5332,25,62.2,2.62,0,Carbonate,0.7373
JOB-0011796,1,Brown Sand,377.5,Crosslinked Gel,1012.6,2821.2,0.1616,0.617,1818.5,41.4,4492,27,49.6,3.3,1,Shale,0.467
JOB-0021436,1,Brown Sand,284.6,Slickwater,670.6,3353.6,0.0718,1.787,1246.0,49.2,5141,22,55.6,2.69,1,Carbonate,0.1158
JOB-0022667,1,Brown Sand,419.8,Slickwater,632.3,3288.5,0.0846,1.309,2000.6,38.8,4874,33,30.1,6.6,0,Sandstone,0.2292
JOB-0010619,1,Brown Sand,406.8,Slickwater,1101.3,3714.8,,0.091,2301.9,53.8,5209,43,51.2,2.5,0,Sandstone,0.4344
JOB-0016847,1,Ceramic,177.8,Crosslinked Gel,570.9,3428.5,0.2219,2.503,979.3,51.1,4946,19,51.2,0.0,0,Shale,0.8802
JOB-0008876,0,Resin-Coated Sand,245.2,Slickwater,1494.2,3638.7,0.1446,0.244,2092.0,34.1,4704,37,25.1,3.18,2,Carbonate,0.2309
JOB-0001623,1,Brown Sand,384.9,Crosslinked Gel,1415.1,4003.5,0.1043,7.167,2482.9,32.1,5044,46,29.0,4.2,2,Carbonate,0.3523
JOB-0002774,0,Resin-Coated Sand,488.9,Crosslinked Gel,1454.9,3772.1,0.1537,2.792,3100.9,57.0,6015,55,52.9,2.85,0,Sandstone,0.9449
JOB-0011315,1,White Sand,438.7,Slickwater,1044.6,3829.9,0.1756,0.377,2209.5,55.8,5218,40,57.6,2.63,0,Sandstone,0.8523
JOB-0014327,0,Ceramic,391.6,Crosslinked Gel,1213.8,2882.9,0.0989,1.808,2255.9,47.8,4815,32,50.8,4.38,2,Shale,0.247
JOB-0010253,0,White Sand,373.0,Slickwater,708.7,3619.1,0.1974,5.006,1868.4,39.4,4583,33,33.8,2.79,1,Sandstone,0.8646
JOB-0023877,1,Brown Sand,465.7,Crosslinked Gel,883.3,2951.6,0.148,0.938,2704.4,60.0,4020,41,60.5,4.05,0,Shale,0.7633
JOB-0009431,0,White Sand,403.1,Hybrid,930.5,3372.1,0.0839,0.693,2022.2,52.4,5247,32,54.6,2.53,0,Shale,0.4302
JOB-0023804,0,Brown Sand,161.9,Crosslinked Gel,172.4,2454.7,0.1202,2.229,805.8,51.9,4627,8,50.9,8.2,0,Sandstone,0.1356
JOB-0003935,1,White Sand,573.2,Slickwater,1863.7,3125.5,0.1331,1.025,3191.2,47.3,3949,62,44.9,1.43,0,Sandstone,0.9425
JOB-0000312,1,White Sand,369.5,Slickwater,1068.0,3192.8,0.0978,7.932,2299.2,43.3,5049,35,47.4,4.21,0,Shale,0.7545
JOB-0000818,1,White Sand,205.5,Slickwater,460.6,2726.8,0.1127,5.262,1267.5,73.9,4582,23,80.9,3.4,0,Sandstone,0.7011
JOB-0016863,1,White Sand,337.3,Hybrid,407.7,2266.1,0.1826,2.265,1697.0,45.7,4242,29,47.1,6.3,0,Shale,0.7373
JOB-0024068,1,White Sand,490.9,Slickwater,921.3,2135.3,0.1389,2.234,2263.8,58.6,4255,35,60.2,1.87,1,Carbonate,0.8062
JOB-0022803,1,Brown Sand,753.8,Crosslinked Gel,1551.9,3370.1,0.0763,1.747,3486.9,42.3,4816,58,47.1,4.98,0,Sandstone,0.7019
JOB-0023657,1,White Sand,415.3,Hybrid,686.9,3630.3,0.197,1.503,2403.6,47.6,5309,37,45.8,5.26,0,Carbonate,0.9308
JOB-0020312,1,White Sand,391.5,Crosslinked Gel,1003.9,3756.5,0.1282,8.945,1922.1,42.1,5461,28,39.1,2.69,0,Shale,0.7539
JOB-0018157,1,White Sand,464.5,Slickwater,1164.1,2811.1,0.1153,6.15,2562.5,46.9,4900,44,48.4,5.19,1,Sandstone,0.8245
JOB-0020725,0,Brown Sand,186.6,Slickwater,787.4,2211.9,0.0439,1.791,1525.3,57.6,3564,25,62.3,3.25,0,Shale,0.1393
JOB-0017419,0,White Sand,428.9,Slickwater,598.8,3662.7,0.0624,2.345,1950.5,37.5,4916,29,40.7,1.42,0,Carbonate,0.3501
JOB-0001132,0,White Sand,519.8,Crosslinked Gel,1162.7,2220.2,0.0811,1.363,2479.1,27.7,4426,44,29.1,2.68,1,Sandstone,0.2239
JOB-0010474,1,White Sand,430.8,Crosslinked Gel,871.8,2733.4,0.101,17.163,1851.7,53.6,4855,32,54.6,2.59,0,Sandstone,0.8596
JOB-0000075,1,White Sand,401.0,Hybrid,649.2,3911.9,0.0869,5.583,1990.9,37.9,5608,31,37.9,3.66,0,Carbonate,0.5233
JOB-0023846,0,Brown Sand,546.3,Crosslinked Gel,283.7,3067.5,0.0928,7.962,2486.0,32.0,4897,41,34.5,2.25,0,Shale,0.6484
JOB-0017963,0,White Sand,200.2,Slickwater,470.6,3490.3,0.1337,2.229,1444.4,44.1,5900,21,36.6,2.43,1,Carbonate,0.1836
JOB-0019953,0,Brown Sand,309.9,Slickwater,547.3,3025.9,0.0702,2.274,1371.6,61.0,4516,24,65.3,4.86,1,Shale,0.2133
JOB-0002911,1,White Sand,501.3,Hybrid,1640.6,3534.7,0.112,0.382,3056.4,53.3,4659,56,47.3,0.0,1,Shale,0.6707
JOB-0002601,0,White Sand,382.8,Crosslinked Gel,1031.5,2800.5,0.1505,1.365,1810.5,47.6,4281,31,51.9,0.0,1,Sandstone,0.6429
JOB-0000592,1,Ceramic,531.6,Crosslinked Gel,885.7,2496.4,0.0939,4.995,2719.8,59.6,4046,46,60.6,1.61,0,Sandstone,0.9397
JOB-0013328,1,Ceramic,395.7,Slickwater,379.4,3098.6,0.1787,1.565,1604.9,58.1,4706,25,62.4,2.39,1,Sandstone,0.8386
JOB-0024609,0,Resin-Coated Sand,378.3,Hybrid,842.1,3127.5,0.1502,0.596,1945.6,37.0,3776,32,34.2,4.47,0,Sandstone,0.3594
JOB-0011568,1,White Sand,381.8,Hybrid,871.8,2484.4,0.1529,4.451,1973.3,45.9,4250,36,46.1,3.77,0,Sandstone,0.8747
JOB-0008914,0,White Sand,487.1,Slickwater,906.5,4880.6,0.1041,2.285,2633.5,56.6,6403,42,55.7,2.7,0,Sandstone,0.7154
JOB-0007513,1,White Sand,439.8,Crosslinked Gel,810.0,3530.9,0.1545,4.914,2292.7,58.2,5461,33,55.0,6.23,1,Shale,0.8243
JOB-0020413,1,Resin-Coated Sand,737.3,Slickwater,1434.1,3232.1,0.1144,3.816,3005.7,56.9,5034,51,55.8,4.96,0,Shale,0.9544
JOB-0000436,1,Ceramic,441.9,Crosslinked Gel,618.1,3275.3,0.1636,11.108,3008.7,41.5,5591,41,37.1,4.72,0,Sandstone,0.9686
JOB-0018408,1,White Sand,535.6,Slickwater,443.9,2927.6,0.1306,18.61,2324.0,38.7,4085,30,39.2,3.78,0,Carbonate,0.9279
JOB-0009582,0,Resin-Coated Sand,420.4,Hybrid,921.7,3984.2,0.1485,0.735,2508.0,37.2,4810,45,34.7,3.05,0,Carbonate,0.6996
JOB-0002162,0,Resin-Coated Sand,388.7,Hybrid,732.1,2493.6,0.111,0.402,2059.5,37.0,4800,36,34.7,3.37,0,Shale,0.3152
JOB-0002668,1,Brown Sand,480.7,Crosslinked Gel,1283.3,3450.2,0.1046,7.468,3320.8,46.3,5475,51,47.1,4.83,0,Carbonate,0.8923
JOB-0024215,1,Resin-Coated Sand,366.0,Hybrid,556.2,3484.2,0.1823,4.963,2155.9,42.9,5624,33,41.7,1.78,1,Carbonate,0.8656
JOB-0017084,1,Brown Sand,626.1,Slickwater,1010.3,3224.9,0.0627,4.391,2433.7,55.8,4803,44,54.7,7.57,0,Sandstone,0.7691
JOB-0012873,1,Brown Sand,380.0,Hybrid,661.3,3466.6,0.0831,5.463,1883.1,41.5,5173,31,35.8,6.81,0,Sandstone,0.3543
JOB-0020212,0,Brown Sand,332.9,Slickwater,762.4,2679.5,0.1457,14.567,1631.9,48.2,3582,24,43.7,6.63,0,Shale,0.8243
JOB-0000070,1,White Sand,164.7,Crosslinked Gel,699.0,2745.1,0.124,1.409,1185.0,36.9,4977,23,39.3,3.71,0,Sandstone,0.2457
JOB-0008560,1,Brown Sand,460.2,Hybrid,938.7,2545.9,0.1252,0.962,2327.8,57.8,4105,41,60.4,2.45,0,Sandstone,0.8307
JOB-0006725,1,Brown Sand,589.9,Slickwater,959.6,3432.0,0.1389,1.547,2994.0,65.7,4814,46,71.4,1.95,0,Shale,0.9289
JOB-0023430,1,White Sand,440.2,Slickwater,1231.5,2993.0,0.1156,0.771,3050.4,32.8,4784,53,24.5,2.75,0,Sandstone,0.5788
JOB-0018874,1,Brown Sand,464.7,Crosslinked Gel,892.7,2710.8,0.0947,18.496,2093.6,47.6,4404,38,56.5,6.31,0,Sandstone,0.8347
JOB-0024930,1,Resin-Coated Sand,544.8,Crosslinked Gel,1183.7,3093.2,0.173,3.026,2421.4,38.8,4747,48,34.0,5.05,0,Shale,0.863
JOB-0001232,0,White Sand,205.8,Slickwater,525.6,2532.3,0.1711,1.004,1328.1,41.9,4198,23,38.2,3.95,0,Carbonate,0.5569
JOB-0014941,1,White Sand,214.8,Slickwater,514.6,3832.0,0.2409,1.523,1210.9,44.8,4726,19,43.6,0.0,0,Sandstone,0.879
JOB-0005190,1,White Sand,721.6,Hybrid,966.8,2672.1,0.1826,3.48,2927.9,47.3,3945,51,50.7,6.46,0,Sandstone,0.9818
JOB-0009134,1,White Sand,475.7,Crosslinked Gel,1190.3,2385.9,0.1301,5.253,2189.0,54.6,4179,42,48.3,2.85,0,Carbonate,0.8825
JOB-0024861,1,Brown Sand,666.1,Slickwater,1134.4,3079.9,0.2387,1.55,2619.1,40.0,4496,41,37.4,4.41,0,Carbonate,0.9626
JOB-0013718,1,Brown Sand,891.4,Slickwater,1879.1,3592.4,0.13,2.362,3532.6,44.1,4989,62,46.7,3.02,0,Shale,0.9335
JOB-0020301,1,Resin-Coated Sand,444.1,Slickwater,833.1,3032.0,0.1911,1.418,2094.5,51.5,4778,36,49.2,3.78,0,Sandstone,0.9129
JOB-0022747,1,White Sand,225.9,Hybrid,392.1,2636.9,0.1087,12.385,1006.8,46.2,5104,15,42.4,5.93,0,Sandstone,0.4466
JOB-0013452,1,Ceramic,466.1,Slickwater,618.7,3482.7,0.1966,3.65,2329.3,43.1,4342,36,47.6,0.0,0,Carbonate,0.9676
JOB-0018348,1,Brown Sand,362.9,Hybrid,1458.2,2928.1,,2.641,2904.1,41.2,4492,52,41.7,5.92,0,Shale,0.8747
JOB-0019035,1,White Sand,294.7,Crosslinked Gel,878.9,2769.2,0.1289,2.272,1764.4,43.1,5238,36,41.3,0.0,0,Carbonate,0.5266
JOB-0001279,1,White Sand,372.5,Crosslinked Gel,1093.2,3090.0,0.1504,5.058,2165.3,48.4,4563,40,46.9,2.3,1,Sandstone,0.8468
JOB-0010833,0,Resin-Coated Sand,401.1,Crosslinked Gel,1158.2,2101.8,0.0835,2.684,2289.5,38.5,5784,37,43.8,5.31,1,Shale,0.289
JOB-0020371,1,White Sand,329.2,Slickwater,1043.2,2289.5,0.1721,1.119,1853.6,35.0,3962,30,35.9,1.41,0,Carbonate,0.6339
JOB-0007577,0,Brown Sand,400.1,Crosslinked Gel,502.4,3897.5,0.0881,2.367,2206.2,52.8,5078,27,61.8,3.52,0,Sandstone,0.5356
JOB-0015215,0,Resin-Coated Sand,397.8,Hybrid,749.6,3444.4,0.0843,0.201,2084.3,36.4,5759,34,39.8,0.0,0,Carbonate,0.3841
JOB-0006657,0,Resin-Coated Sand,272.5,Slickwater,407.4,2779.4,0.1063,0.764,1369.5,23.5,4133,17,20.7,1.97,0,Carbonate,0.1092
JOB-0011991,0,White Sand,201.7,Hybrid,615.4,3891.2,0.1798,2.304,1370.2,37.0,6205,25,33.6,5.6,0,Sandstone,0.2537
JOB-0016099,1,Brown Sand,329.6,Crosslinked Gel,353.7,2775.3,0.1519,3.132,1629.1,39.8,4425,18,37.4,2.47,2,Sandstone,0.4289
JOB-0016168,1,White Sand,339.8,Crosslinked Gel,827.5,2623.6,0.1763,12.345,1716.7,31.6,5016,30,33.5,3.19,0,Carbonate,0.8224
JOB-0007393,0,White Sand,421.8,Slickwater,261.5,4058.1,0.2091,0.986,1608.0,41.5,5212,24,41.7,4.5,0,Sandstone,0.7987
JOB-0002969,1,Resin-Coated Sand,420.7,Hybrid,666.9,2237.6,0.0846,2.034,1906.2,33.7,5065,28,39.6,1.64,0,Sandstone,0.4141
JOB-0010478,0,Ceramic,434.1,Slickwater,1181.0,3780.1,0.1242,3.853,2780.9,37.8,5803,46,42.2,1.84,1,Carbonate,0.7843
JOB-0005151,0,White Sand,235.3,Slickwater,360.1,2812.4,0.1566,0.798,1521.3,38.6,4079,23,38.0,3.83,0,Carbonate,0.3688
JOB-0020013,0,Brown Sand,623.1,Slickwater,702.6,2169.3,0.0758,3.608,3025.4,31.0,4563,49,33.2,1.37,1,Sandstone,0.6008
JOB-0007506,0,Brown Sand,268.8,Crosslinked Gel,468.6,3037.3,0.1328,0.64,1618.3,34.4,3730,33,32.4,0.44,1,Sandstone,0.2521
JOB-0012585,1,White Sand,599.7,Slickwater,917.0,3125.8,0.2051,11.322,2713.1,52.5,4259,51,50.4,1.15,0,Sandstone,0.9965
JOB-0009084,1,White Sand,450.5,Slickwater,916.9,4209.7,0.1355,1.85,1785.8,46.1,5436,26,45.4,2.89,0,Carbonate,0.6082
JOB-0006663,1,Resin-Coated Sand,555.8,Crosslinked Gel,1114.2,3545.4,0.18,5.135,2988.0,54.3,5180,51,56.8,0.0,0,Shale,0.9786
JOB-0018560,0,White Sand,243.1,Crosslinked Gel,380.0,2930.0,0.1276,1.077,1226.0,51.4,4994,13,59.0,2.71,0,Carbonate,0.3071
JOB-0022520,1,Ceramic,97.6,Slickwater,269.6,2782.7,0.147,6.176,641.1,41.2,5322,9,40.5,0.87,0,Shale,0.3492
JOB-0002927,1,White Sand,303.1,Crosslinked Gel,1043.5,3564.2,0.1924,0.682,1526.0,53.4,5133,30,59.8,2.39,0,Carbonate,0.7996
JOB-0002369,1,Ceramic,542.6,Crosslinked Gel,1383.7,2641.7,0.1707,3.284,2788.4,43.9,4985,55,51.1,0.54,0,Sandstone,0.9831
JOB-0003354,1,Resin-Coated Sand,472.7,Crosslinked Gel,880.9,3494.6,0.1775,1.622,3009.5,30.6,5449,48,32.2,3.67,0,Sandstone,0.9211
JOB-0015044,1,Brown Sand,630.7,Slickwater,1569.2,2158.2,0.2394,2.108,3830.3,63.6,3869,64,63.2,5.15,0,Sandstone,0.9951
