JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0000815,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2742.5,0.0458,596.4,482.4,2727.5,659.7,59.2,105.8,4.174,404.6,56.86,66.5,12.76,78.7,45.4,0.75,2.875,0.0764,0.1475,2245.1
ESPJOB-0000398,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2712.6,0.2,1299.6,717.6,3851.2,667.4,64.5,113.9,4.933,354.3,57.12,222.3,9.44,20.4,32.3,1.5,2.875,0.2453,0.1306,3133.6
ESPJOB-0000122,1,Bu Hasa,Sandstone,Single-Stage,ESP-538,50.0,0.3804,427.5,709.9,3142.7,501.9,68.1,66.5,2.999,58.9,56.9,249.0,4.81,12.7,8.4,0.75,2.375,0.5691,1.1773,2432.7
ESPJOB-0000710,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,2707.1,0.0,510.5,754.1,3313.9,569.1,66.6,113.9,4.407,352.7,45.8,319.6,12.36,47.0,38.1,1.0,2.875,0.1021,0.1303,2559.7
ESPJOB-0000784,0,Fateh,Carbonate,Smart,ESP-538,1960.3,0.8479,537.4,795.4,1942.1,404.5,75.0,119.0,3.998,219.5,59.59,567.0,33.79,68.3,2.6,1.0,2.875,0.2146,0.112,1146.7
ESPJOB-0000697,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2186.8,0.2926,232.2,1008.5,3501.5,651.9,56.2,115.4,4.491,301.2,67.62,105.4,9.85,3.5,27.8,1.25,2.875,0.1969,0.1377,2493.0
ESPJOB-0000680,0,Bab,Carbonate,Single-Stage,ESP-675,1421.6,0.1236,971.4,1132.8,3726.2,545.6,54.3,84.1,2.426,276.7,56.71,275.5,4.68,16.7,21.4,0.5,2.875,0.0435,0.1946,2593.3
ESPJOB-0000995,0,SARB,Sandstone,Multi-Stage,ESP-538,2808.4,0.365,619.2,820.7,3575.3,492.1,68.7,120.7,2.913,335.8,50.24,300.4,3.85,48.6,27.1,1.0,2.375,0.1171,0.1196,2754.7
ESPJOB-0000741,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2188.9,0.6024,214.2,644.0,3786.6,585.8,87.6,123.1,4.501,310.2,49.72,177.8,113.16,9.4,6.5,0.75,2.875,0.4773,0.1417,3142.6
ESPJOB-0000882,1,Lower Zakum,Sandstone,Multi-Stage,ESP-562,2479.5,0.3851,360.2,592.9,3839.8,778.9,82.4,112.9,3.789,402.4,66.23,480.8,28.7,26.0,17.3,0.75,4.5,0.3663,0.1623,3246.9
ESPJOB-0000702,1,Bu Hasa,Sandstone,Single-Stage,ESP-562,1502.9,0.4517,232.2,794.9,3693.2,904.2,60.7,90.6,3.838,259.8,62.13,330.6,8.14,7.1,12.8,1.0,2.875,0.1609,0.1729,2898.2
ESPJOB-0000517,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,4555.2,0.4129,564.8,723.2,2715.7,633.3,79.3,163.9,4.675,604.8,70.0,428.8,21.07,28.8,2.5,0.5,3.5,0.2842,0.1328,1992.5
ESPJOB-0000945,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,2935.2,0.5643,198.3,611.0,2925.3,371.3,90.1,142.5,6.213,400.0,55.72,453.3,9.29,16.3,18.9,0.75,2.875,0.258,0.1363,2314.3
ESPJOB-0000511,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,2009.3,0.3815,265.2,1178.9,3224.6,761.3,73.1,103.3,5.553,259.8,59.87,198.6,17.94,30.7,23.2,1.5,3.5,0.2974,0.1293,2045.8
ESPJOB-0000393,0,Fateh,Carbonate,Multi-Stage,ESP-538,2291.4,0.3986,209.4,671.2,3577.5,831.0,65.5,118.8,4.527,341.5,70.0,406.9,14.58,63.3,39.1,0.75,2.375,0.1966,0.149,2906.2
ESPJOB-0000480,0,Fateh,Sandstone,Multi-Stage,ESP-562,3198.0,0.7062,349.4,943.9,2830.7,648.3,63.9,130.3,6.042,420.4,60.7,280.7,29.81,18.8,25.9,1.0,3.5,0.2004,0.1315,1886.8
ESPJOB-0000123,0,Bab,Sandstone,Multi-Stage,ESP-400,3689.3,0.4701,576.7,859.7,4016.2,662.4,72.6,147.5,4.9,487.4,62.02,385.1,15.83,103.9,23.8,1.0,3.5,0.3263,0.1321,3156.6
ESPJOB-0000233,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2133.5,0.0,295.3,638.6,3007.2,377.9,62.1,103.0,4.557,265.3,58.49,266.8,68.92,0.8,22.7,1.0,2.375,0.2405,0.1244,2368.6
ESPJOB-0000859,0,Upper Zakum,Sandstone,Multi-Stage,ESP-562,2069.5,0.3357,134.6,593.4,3166.1,515.0,79.6,110.6,3.126,300.4,43.9,182.3,18.81,60.5,14.8,0.75,3.5,0.0732,0.1451,2572.7
ESPJOB-0000087,1,Bab,Carbonate,Multi-Stage,ESP-562,3144.5,0.6666,1279.3,791.1,3135.8,612.5,86.7,130.5,4.531,371.0,58.4,542.9,23.94,29.5,31.6,1.25,2.875,0.3167,0.118,2344.6
ESPJOB-0000752,0,SARB,Carbonate,Single-Stage,ESP-562,2252.2,0.1712,334.9,700.5,2804.8,696.6,60.3,99.7,3.008,277.4,60.58,399.0,12.89,29.7,31.5,1.0,3.5,0.0515,0.1232,2104.3
ESPJOB-0000997,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2090.6,0.4729,508.1,754.6,2894.9,370.6,76.1,127.4,4.248,284.6,44.37,200.9,15.51,68.4,19.7,1.0,2.875,0.1422,0.1361,2140.3
ESPJOB-0000717,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,2047.7,0.2971,794.2,882.1,4014.8,810.9,80.8,114.3,5.717,348.9,67.0,332.6,16.03,40.8,33.9,1.0,3.5,0.3935,0.1704,3132.7
ESPJOB-0000544,0,Fateh,Carbonate,Smart,ESP-400,2430.5,0.4456,747.4,635.0,3041.2,452.1,70.0,121.7,3.676,334.8,54.33,350.1,10.57,29.2,8.2,1.0,2.375,0.2871,0.1377,2406.2
ESPJOB-0000829,0,SARB,Carbonate,Multi-Stage,ESP-562,2626.9,0.6797,572.1,677.7,3552.9,756.9,88.0,139.9,5.224,348.4,53.82,5.8,30.32,36.3,12.6,1.0,2.875,0.3463,0.1326,2875.2
ESPJOB-0000300,1,Upper Zakum,Carbonate,Single-Stage,ESP-675,3763.9,0.2046,290.7,689.8,3130.4,755.0,94.7,137.9,2.107,422.0,66.19,161.5,109.48,23.0,31.1,1.0,2.875,0.1294,0.1121,2440.6
ESPJOB-0000720,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,1993.7,0.6842,189.7,1373.0,3126.6,447.0,71.2,116.4,3.424,274.1,50.89,410.9,2.57,62.2,57.7,1.0,2.875,0.061,0.1375,1753.5
ESPJOB-0000146,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2684.9,0.0567,358.8,332.3,2767.8,471.0,79.8,124.3,4.488,359.6,70.0,174.8,29.69,51.0,27.5,0.75,3.5,0.2558,0.1339,2435.5
ESPJOB-0000303,0,Bab,Sandstone,Smart,ESP-538,1073.6,0.792,198.8,703.9,3396.1,508.8,48.9,103.9,3.514,198.2,58.2,221.3,43.17,4.9,25.0,1.0,3.5,0.298,0.1847,2692.2
ESPJOB-0000058,0,Fateh,Carbonate,Single-Stage,ESP-400,2612.9,0.3682,537.9,1142.7,3841.1,887.4,68.6,112.5,3.588,318.3,60.78,173.8,13.75,58.0,28.4,1.0,3.5,0.2365,0.1218,2698.3
ESPJOB-0000881,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2028.9,0.0,812.0,967.9,3313.0,696.3,68.4,112.6,2.802,333.0,51.85,354.5,7.26,47.5,7.9,1.25,2.875,0.1148,0.1641,2345.1
ESPJOB-0000284,0,SARB,Carbonate,Single-Stage,ESP-538,3285.3,0.6604,285.3,673.5,3270.9,414.5,73.2,144.7,5.501,366.5,55.93,403.4,5.11,59.1,27.3,1.25,2.875,0.3084,0.1116,2597.4
ESPJOB-0000129,1,Bab,Sandstone,Multi-Stage,ESP-675,3780.5,0.1801,132.6,812.7,3263.5,559.1,82.7,146.8,4.619,502.4,63.25,123.0,7.04,19.3,15.3,0.75,2.875,0.1176,0.1329,2450.9
ESPJOB-0000476,1,Lower Zakum,Carbonate,Multi-Stage,ESP-400,1378.8,0.8379,365.4,947.2,3427.9,453.7,80.5,96.5,5.542,176.0,53.37,231.9,54.71,27.4,20.2,1.25,2.875,0.2927,0.1277,2480.7
ESPJOB-0000584,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,884.0,0.9024,336.7,825.7,3011.3,370.4,49.9,83.3,2.88,137.5,54.74,236.7,11.36,16.0,1.5,1.25,2.375,0.0812,0.1556,2185.6
ESPJOB-0000240,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,2780.4,0.3294,230.7,486.6,2667.5,479.8,78.9,123.1,3.592,357.3,52.35,184.4,6.78,2.0,44.3,0.75,3.5,0.1996,0.1285,2180.9
ESPJOB-0000420,0,SARB,Carbonate,Single-Stage,ESP-675,1796.2,0.5218,702.2,784.9,2890.1,421.4,61.8,108.1,4.255,261.6,62.03,282.0,48.57,42.1,35.5,0.5,2.375,0.2363,0.1457,2105.2
ESPJOB-0000278,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2949.1,0.5436,928.2,765.3,3600.2,650.1,75.5,134.4,4.5,431.3,34.34,271.9,60.44,49.2,46.7,0.75,3.5,0.4432,0.1462,2835.0
ESPJOB-0000010,1,Bab,Shale,Single-Stage,ESP-400,1554.8,0.4255,163.5,846.8,3525.4,866.7,44.8,95.9,3.425,213.6,49.16,211.2,71.3,31.3,4.2,1.0,2.375,0.2094,0.1374,2678.6
ESPJOB-0000916,0,SARB,Carbonate,Single-Stage,ESP-400,1500.6,0.4856,435.3,978.8,3431.8,702.1,64.8,105.8,3.349,221.2,50.4,81.4,61.0,55.6,4.0,0.5,2.375,0.1744,0.1474,2452.9
ESPJOB-0000274,0,Upper Zakum,Shale,Smart,ESP-400,2885.7,0.261,630.5,815.8,3353.4,576.7,85.5,106.1,5.269,327.0,52.66,147.9,15.2,6.0,7.2,1.0,4.5,0.1401,0.1133,2537.7
ESPJOB-0000148,0,Fateh,Sandstone,Multi-Stage,ESP-400,2332.3,0.5361,1284.7,817.5,3259.8,439.3,79.6,123.4,3.331,310.1,60.65,579.9,12.04,59.5,14.2,1.25,3.5,0.2452,0.133,2442.4
ESPJOB-0000556,0,Bab,Carbonate,Single-Stage,ESP-538,2538.1,0.5276,161.5,388.1,4033.2,905.0,63.8,124.6,2.991,391.9,51.58,300.3,11.61,95.0,32.0,1.25,2.375,0.1578,0.1544,3645.1
ESPJOB-0000852,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,2342.6,0.6489,574.2,855.7,3157.2,505.6,60.5,121.0,5.529,325.9,66.53,150.1,3.44,57.5,29.6,1.25,2.875,0.166,0.1391,2301.5
ESPJOB-0000133,0,Bu Hasa,Sandstone,Multi-Stage,ESP-675,1093.3,0.6603,259.1,730.8,3195.4,528.3,66.3,102.1,3.977,137.4,70.0,262.3,5.7,31.3,12.2,0.75,2.875,0.1713,0.1257,2464.6
ESPJOB-0000039,0,SARB,Carbonate,Multi-Stage,ESP-538,2404.7,0.8124,55.9,815.0,3037.6,570.1,75.1,132.6,3.011,367.0,61.26,300.6,10.2,29.6,13.6,1.0,2.875,0.078,0.1526,2222.6
ESPJOB-0000961,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2702.4,0.4821,623.0,918.4,3939.8,828.5,73.7,122.8,3.964,367.8,53.37,504.4,1.75,21.4,9.4,0.75,3.5,0.2752,0.1361,3021.4
ESPJOB-0000653,0,SARB,Sandstone,Multi-Stage,ESP-562,1051.7,0.2986,349.7,733.1,2858.9,609.7,81.8,93.1,3.51,154.5,40.47,10.0,5.25,1.2,9.6,0.75,2.875,0.0545,0.1469,2125.8
ESPJOB-0000006,1,Bu Hasa,Carbonate,Single-Stage,ESP-675,2956.6,0.1602,344.3,800.7,3615.3,757.7,85.1,122.8,,419.4,57.36,181.5,5.91,69.0,27.5,0.5,3.5,0.1338,0.1419,2814.6
ESPJOB-0000289,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2544.1,0.99,437.2,1195.8,2925.6,641.0,88.9,134.2,6.481,308.9,41.73,367.4,11.37,3.8,8.8,1.0,3.5,0.2793,0.1214,1729.8
ESPJOB-0000119,0,Lower Zakum,Sandstone,Multi-Stage,ESP-400,3197.4,0.4394,292.4,951.2,3553.3,626.6,58.6,124.4,4.885,383.7,52.01,117.0,7.35,28.8,26.8,1.0,3.5,0.1567,0.12,2602.1
ESPJOB-0000088,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2327.0,0.174,1193.9,969.3,2922.3,632.8,68.3,122.4,2.734,347.8,50.61,182.1,24.02,36.1,42.4,0.75,2.875,0.1807,0.1495,1953.0
ESPJOB-0000563,1,Bu Hasa,Sandstone,Multi-Stage,ESP-675,3103.8,0.5319,364.0,739.0,3769.5,803.0,84.0,135.5,5.044,414.3,56.44,236.1,17.12,11.4,17.7,1.5,2.375,0.4203,0.1335,3030.5
ESPJOB-0000778,0,Bab,Carbonate,Single-Stage,ESP-538,1839.1,0.388,524.1,750.9,3197.6,411.1,63.4,95.2,2.912,252.2,53.29,395.3,33.04,52.8,9.5,0.75,2.375,0.0845,0.1372,2446.8
ESPJOB-0000875,0,Bab,Carbonate,Single-Stage,ESP-538,3214.7,0.6798,626.2,893.9,3651.7,716.4,65.6,148.3,4.104,451.6,70.0,301.3,3.1,6.2,38.3,1.0,2.875,0.3746,0.1405,2757.8
ESPJOB-0000109,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,2885.9,0.5334,275.2,607.2,3823.9,942.9,65.5,134.9,4.822,452.6,59.49,161.2,12.26,1.8,28.1,1.0,3.5,0.4601,0.1568,3216.7
ESPJOB-0000258,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2464.3,0.0,218.5,642.4,4198.1,790.9,79.9,113.4,4.262,348.6,61.87,358.7,82.79,45.5,34.6,1.0,3.5,0.1836,0.1415,3555.7
ESPJOB-0000160,1,Upper Zakum,Carbonate,Smart,ESP-562,3283.1,0.3708,640.5,420.5,1689.5,414.0,86.8,135.8,5.199,407.0,50.93,444.4,12.75,8.0,16.3,0.5,4.5,0.2032,0.124,1268.9
ESPJOB-0000075,0,Fateh,Carbonate,Multi-Stage,ESP-538,1796.8,0.7202,206.6,672.7,3974.8,632.0,79.6,113.8,5.64,286.0,49.02,257.3,3.71,47.1,30.5,1.25,2.875,0.2061,0.1591,3302.1
ESPJOB-0000113,0,Lower Zakum,Sandstone,Single-Stage,ESP-675,1154.3,0.5926,843.3,740.3,3866.4,522.2,67.1,99.7,2.67,217.6,57.22,552.8,5.67,49.0,5.2,1.0,4.5,0.2674,0.1885,3126.1
ESPJOB-0000271,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,3597.4,0.0879,250.5,505.8,3023.8,536.2,63.7,130.9,4.086,478.2,70.0,50.8,19.19,54.7,11.5,1.0,4.5,0.0953,0.1329,2518.0
ESPJOB-0000908,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2628.1,0.8457,549.2,1290.1,3575.0,778.5,82.5,138.1,4.044,360.4,59.63,453.7,1.94,23.2,17.8,1.25,3.5,0.2711,0.1371,2284.9
ESPJOB-0000434,0,Fateh,Shale,Single-Stage,ESP-538,1326.4,0.3718,848.9,727.2,3122.4,691.2,66.7,90.1,3.309,152.3,62.06,7.8,38.99,74.8,26.6,0.75,2.875,0.0955,0.1148,2395.1
ESPJOB-0000380,0,Bab,Sandstone,Multi-Stage,ESP-538,2399.7,0.6378,292.1,693.2,3640.4,769.7,69.0,130.9,4.553,291.0,65.48,199.7,10.45,16.0,31.4,1.5,3.5,0.3673,0.1213,2947.2
ESPJOB-0000698,0,Bab,Carbonate,Single-Stage,ESP-538,2252.7,0.4031,491.5,748.0,3755.7,521.8,82.5,116.8,3.511,325.8,57.17,64.5,14.13,36.1,28.4,1.0,2.875,0.1706,0.1446,3007.8
ESPJOB-0000959,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,4205.1,0.4477,337.8,963.5,3171.6,641.8,70.4,153.8,3.086,533.3,57.27,247.3,37.66,11.1,33.5,1.0,2.875,0.1724,0.1268,2208.1
ESPJOB-0000147,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,578.7,0.4716,123.8,1006.4,2913.6,644.0,53.0,88.7,3.186,140.7,59.32,479.9,12.58,5.4,21.0,0.75,2.875,0.1729,0.2431,1907.2
ESPJOB-0000975,0,Fateh,Sandstone,Single-Stage,ESP-400,3088.1,0.4449,373.1,675.4,3509.2,486.7,71.1,144.7,4.232,471.3,42.03,339.4,22.91,49.1,22.4,1.0,2.375,0.2598,0.1526,2833.7
ESPJOB-0000439,1,SARB,Sandstone,Smart,ESP-538,1488.3,0.7028,899.4,466.4,2949.0,729.2,71.5,117.5,2.923,217.7,61.8,292.8,10.5,43.7,36.9,0.75,3.5,0.4338,0.1463,2482.6
ESPJOB-0000315,0,Fateh,Carbonate,Single-Stage,ESP-562,2140.9,0.6762,155.3,801.1,3534.0,591.4,73.5,120.1,4.797,271.4,53.29,92.1,24.52,36.6,17.3,1.25,3.5,0.2497,0.1268,2732.9
ESPJOB-0000826,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,3304.3,0.5931,568.8,714.5,4123.7,594.1,81.2,131.8,4.991,485.3,48.33,172.3,18.32,53.8,0.0,1.0,2.375,0.4246,0.1469,3409.1
ESPJOB-0000352,0,SARB,Carbonate,Single-Stage,ESP-538,778.8,0.0,147.3,622.9,3386.9,764.8,49.9,72.3,3.063,120.4,39.39,392.5,7.52,19.5,21.9,0.75,2.375,0.0253,0.1547,2764.0
ESPJOB-0000942,0,Lower Zakum,Sandstone,Multi-Stage,ESP-675,1992.7,0.7677,371.2,802.3,4115.9,504.1,74.2,106.4,4.685,253.7,68.31,147.3,4.88,20.9,0.3,0.75,3.5,0.1752,0.1273,3313.6
ESPJOB-0000320,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,1731.7,0.1388,1124.7,923.0,3597.1,836.0,57.0,105.5,3.894,300.0,49.46,404.2,17.08,9.7,7.3,1.5,2.875,0.3239,0.1732,2674.2
ESPJOB-0000313,0,SARB,Carbonate,Single-Stage,ESP-400,2083.4,0.6362,376.9,918.5,3369.6,583.9,67.9,121.5,3.953,286.4,57.62,203.1,49.71,35.1,34.0,1.25,3.5,0.2777,0.1375,2451.1
ESPJOB-0000540,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2190.0,0.3422,857.5,706.0,3333.6,733.1,78.7,106.0,2.353,289.4,64.62,504.5,9.58,43.4,29.5,1.0,3.5,0.0633,0.1322,2627.7
ESPJOB-0000281,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,4151.4,0.2998,194.0,887.5,2559.4,348.9,72.0,154.7,5.685,481.8,64.15,127.1,11.97,56.3,36.9,1.0,2.375,0.1686,0.1161,1671.9
ESPJOB-0000020,0,Bu Hasa,Sandstone,Smart,ESP-562,3708.8,0.5504,183.7,393.0,2909.3,423.8,82.7,149.9,4.805,429.4,66.96,252.6,29.0,11.6,23.1,1.0,3.5,0.311,0.1158,2516.3
ESPJOB-0000988,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2949.8,0.1398,85.0,753.6,3818.3,874.4,60.4,136.3,2.788,397.9,59.38,240.9,14.55,47.2,43.5,1.25,2.875,0.095,0.1349,3064.7
ESPJOB-0000140,0,Lower Zakum,Sandstone,Multi-Stage,ESP-675,2315.3,0.2226,423.9,419.1,2781.6,416.5,78.0,113.5,2.503,307.3,50.73,501.0,29.69,46.8,10.0,1.25,3.5,0.1345,0.1327,2362.6
ESPJOB-0000214,1,SARB,Sandstone,Smart,ESP-538,2060.3,0.2978,1421.5,940.9,2446.3,546.4,67.7,127.0,5.515,253.8,35.5,31.2,64.14,18.4,11.6,0.5,2.375,0.2888,0.1232,1505.3
ESPJOB-0000660,0,Fateh,Sandstone,Multi-Stage,ESP-400,2522.1,0.3772,355.4,872.4,3209.8,640.2,61.6,128.1,3.502,379.8,59.38,160.9,19.71,41.5,34.2,1.0,2.375,0.1651,0.1506,2337.4
ESPJOB-0000527,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,1912.4,0.5433,363.9,1035.2,3449.5,821.7,52.3,114.7,3.201,307.9,51.02,133.7,29.33,30.8,10.4,1.0,3.5,0.1582,0.161,2414.2
ESPJOB-0000781,0,Upper Zakum,Sandstone,Multi-Stage,ESP-562,2541.8,0.0326,692.9,574.8,2664.0,377.4,91.9,107.3,4.725,335.3,68.62,143.8,11.56,67.6,24.1,1.25,2.375,0.09,0.1319,2089.2
ESPJOB-0000323,1,Lower Zakum,Sandstone,Multi-Stage,ESP-400,3197.6,0.4478,959.4,838.4,3348.8,732.2,88.7,144.8,4.997,431.2,64.7,200.6,119.28,22.9,57.1,1.25,3.5,0.2857,0.1349,2510.4
ESPJOB-0000792,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,2374.7,0.1417,303.2,669.1,3410.8,679.4,64.0,100.9,4.205,334.6,57.92,80.0,29.72,82.5,20.8,1.0,3.5,0.0754,0.1409,2741.8
ESPJOB-0000950,0,Bab,Carbonate,Multi-Stage,ESP-400,3166.7,0.0,665.4,861.2,3305.8,779.6,60.6,128.2,,474.0,56.78,461.2,4.27,4.6,40.8,1.0,2.875,0.1547,0.1497,2444.6
ESPJOB-0000052,0,Fateh,Carbonate,Single-Stage,ESP-400,1542.9,0.6519,130.6,1022.3,3925.6,917.7,77.3,110.9,3.497,210.3,51.7,10.1,31.01,39.9,26.3,0.75,2.375,0.1233,0.1363,2903.3
ESPJOB-0000117,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,1580.1,0.6451,585.3,1015.2,3617.2,687.1,56.1,112.2,5.848,257.7,53.88,7.3,26.08,39.2,25.8,1.5,2.875,0.2429,0.1631,2602.0
ESPJOB-0000773,0,Lower Zakum,Carbonate,Multi-Stage,ESP-675,1577.2,0.4747,345.9,591.9,2670.7,601.0,70.1,104.5,3.469,265.6,53.43,192.9,25.6,43.6,27.4,1.25,2.875,0.1851,0.1684,2078.8
ESPJOB-0000761,0,Fateh,Carbonate,Smart,ESP-400,3428.7,0.1619,242.9,1022.9,3851.2,539.7,82.7,134.5,4.012,499.0,58.33,573.8,4.02,66.8,12.1,0.75,2.875,0.0662,0.1455,2828.4
ESPJOB-0000604,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,3203.9,0.3465,448.5,999.9,4318.0,728.3,71.0,142.8,6.154,439.7,55.98,82.1,3.67,2.0,25.3,1.0,2.875,0.15,0.1372,3318.2
ESPJOB-0000255,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,2282.9,0.1876,296.9,986.9,3628.0,690.7,83.1,107.8,4.398,271.5,53.88,278.6,45.79,28.9,0.2,0.75,4.5,0.1965,0.1189,2641.0
ESPJOB-0000059,0,Fateh,Sandstone,Smart,ESP-400,1434.4,0.2653,423.6,1172.7,4171.3,847.0,82.8,81.2,4.047,251.2,54.68,321.2,6.14,6.8,43.3,1.0,2.375,0.0747,0.1751,2998.6
ESPJOB-0000674,1,Lower Zakum,Sandstone,Multi-Stage,ESP-562,2609.2,0.5214,304.7,1432.5,3626.5,468.4,70.5,143.3,4.958,363.4,65.63,181.2,40.63,33.8,2.4,0.5,3.5,0.1892,0.1393,2194.0
ESPJOB-0000935,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,3042.0,0.3421,567.6,853.8,2842.9,421.6,56.7,115.6,3.913,430.9,63.62,351.7,1.39,1.6,5.5,1.0,2.875,0.121,0.1416,1989.1
ESPJOB-0000262,0,Bab,Carbonate,Single-Stage,ESP-562,1065.4,0.5975,612.0,572.6,2528.7,627.5,78.8,87.6,3.122,175.3,48.86,246.6,29.31,46.2,23.6,0.75,2.375,0.2163,0.1645,1956.1
ESPJOB-0000740,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,1803.8,0.0056,342.0,802.3,2662.8,510.8,61.3,92.8,2.393,252.9,55.23,347.9,5.42,66.0,3.6,0.5,2.875,0.028,0.1402,1860.4
ESPJOB-0000003,0,SARB,Shale,Single-Stage,ESP-562,2794.1,0.0754,1762.6,762.0,3435.7,794.3,77.5,127.9,2.965,434.9,49.14,467.0,20.9,19.5,56.5,0.75,3.5,0.2498,0.1557,2673.7
ESPJOB-0000536,1,Bu Hasa,Carbonate,Single-Stage,ESP-562,3486.7,0.99,1192.7,856.5,3120.7,513.7,84.0,144.2,4.233,454.8,53.67,504.4,28.74,7.0,21.3,1.0,2.875,0.5094,0.1305,2264.2
ESPJOB-0000930,1,Bu Hasa,Carbonate,Single-Stage,ESP-562,1628.5,0.3051,679.7,747.6,3484.0,441.4,51.2,93.1,4.648,305.2,50.39,386.3,13.8,8.7,23.5,1.0,2.875,0.2464,0.1874,2736.4
ESPJOB-0000615,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,1026.0,0.3736,960.2,683.1,2671.6,517.9,67.4,88.8,3.584,230.5,60.77,415.5,19.78,17.7,42.0,1.0,2.375,0.285,0.2247,1988.5
ESPJOB-0000388,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,926.1,0.2126,821.4,1119.2,3349.9,823.4,79.3,84.7,3.503,199.5,54.48,66.9,15.71,16.5,12.9,1.25,2.875,0.1533,0.2155,2230.8
ESPJOB-0000216,0,Bu Hasa,Carbonate,Smart,ESP-562,2155.6,0.3588,442.5,665.4,2409.7,368.8,70.6,117.7,3.369,310.9,59.18,93.6,56.8,8.2,7.4,1.0,3.5,0.177,0.1442,1744.3
ESPJOB-0000628,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,2535.5,0.8295,980.7,817.8,2841.3,614.8,57.0,132.1,4.941,286.0,54.92,59.2,24.87,33.6,14.6,0.75,4.5,0.2411,0.1128,2023.5
ESPJOB-0000338,0,Bab,Carbonate,Single-Stage,ESP-675,1718.1,0.3676,218.6,544.6,3294.3,429.8,69.0,103.9,4.392,270.0,31.05,184.3,11.87,15.8,23.0,0.75,3.5,0.0962,0.1572,2749.7
ESPJOB-0000812,1,Upper Zakum,Sandstone,Single-Stage,ESP-400,2109.0,0.1751,733.7,1238.8,3387.9,419.0,75.9,113.5,3.516,306.2,42.74,293.7,16.32,22.7,44.3,1.0,2.375,0.1871,0.1452,2149.1
ESPJOB-0000226,0,Lower Zakum,Carbonate,Smart,ESP-400,3138.9,0.5938,273.6,1052.7,2833.5,677.5,77.9,128.4,4.837,394.4,58.69,19.4,35.65,58.7,8.5,1.25,2.875,0.22,0.1256,1780.8
ESPJOB-0000799,0,Bu Hasa,Shale,Single-Stage,ESP-538,1116.8,0.2281,161.9,741.7,3134.1,526.2,69.1,95.2,3.504,203.2,49.8,41.3,27.9,22.5,33.1,1.0,2.875,0.0852,0.182,2392.4
ESPJOB-0000429,0,Bu Hasa,Sandstone,Smart,ESP-538,2385.3,0.3171,659.3,1017.1,3626.2,486.7,86.5,111.8,3.522,305.0,47.65,161.4,9.5,36.8,17.2,0.75,2.375,0.1135,0.1278,2609.1
