JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0014092,1,Upper Zakum,Shale,Multi-Stage,ESP-562,2399.5,0.5486,176.8,595.8,3201.5,604.5,70.2,116.3,5.449,311.3,51.02,73.8,19.96,67.8,25.1,1.0,2.875,0.2022,0.1298,2605.7
ESPJOB-0018457,1,Bab,Shale,Multi-Stage,ESP-400,4376.8,0.6553,200.6,476.0,3202.4,566.3,68.2,167.4,5.545,514.0,63.66,902.9,1.42,47.9,22.2,1.0,2.875,0.3649,0.1174,2726.5
ESPJOB-0013825,0,Bab,Carbonate,Multi-Stage,ESP-400,2358.1,0.7027,334.0,849.0,3574.6,813.5,59.4,121.3,4.043,310.4,50.08,180.7,53.14,17.1,17.7,1.0,2.875,0.4796,0.1316,2725.6
ESPJOB-0010352,0,Bab,Shale,Multi-Stage,ESP-562,2124.6,0.3065,194.2,1031.8,4288.1,609.4,81.0,96.8,3.103,323.3,62.96,391.4,28.5,39.6,49.8,0.5,2.875,0.0921,0.1522,3256.2
ESPJOB-0009005,1,Lower Zakum,Shale,Multi-Stage,ESP-400,3853.2,0.714,160.1,651.0,2195.4,461.8,62.9,160.1,6.418,408.0,56.23,50.7,4.81,50.2,31.2,1.25,2.875,0.1434,0.1059,1544.4
ESPJOB-0005058,0,Bu Hasa,Carbonate,Single-Stage,ESP-675,2833.2,0.1363,638.7,711.7,2605.5,443.6,80.8,115.2,4.95,340.1,59.88,270.3,6.87,21.4,8.3,1.0,2.875,0.1711,0.1201,1893.7
ESPJOB-0003282,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,1510.3,0.4186,106.0,1020.1,2724.5,630.5,77.7,84.2,2.78,205.4,49.18,403.4,15.22,46.0,19.7,0.75,2.875,0.0257,0.136,1704.4
ESPJOB-0012082,0,Bab,Carbonate,Multi-Stage,ESP-538,1624.9,0.4484,624.5,1131.8,3615.4,794.0,75.1,107.1,5.79,242.8,46.59,214.7,13.94,54.0,25.2,1.25,2.875,0.2414,0.1494,2483.6
ESPJOB-0003070,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,3197.2,0.2993,301.1,691.0,2699.1,547.2,63.9,125.9,4.226,416.5,57.21,155.9,11.03,36.1,10.5,1.0,2.375,0.1288,0.1303,2008.1
ESPJOB-0009327,0,Bu Hasa,Shale,Multi-Stage,ESP-400,2180.3,0.434,135.0,884.1,3941.0,971.3,72.8,124.6,4.588,360.2,52.83,156.6,20.44,21.6,23.6,1.25,2.875,0.2597,0.1652,3056.9
ESPJOB-0016262,0,SARB,Carbonate,Multi-Stage,ESP-562,1800.8,0.4233,406.5,1193.1,4097.7,642.0,68.6,116.0,4.406,294.9,52.21,452.0,13.62,31.9,21.8,0.5,2.375,0.2856,0.1638,2904.6
ESPJOB-0018297,1,Fateh,Carbonate,Smart,ESP-538,2951.3,0.8971,584.3,742.6,3509.0,722.0,75.5,150.5,5.245,405.7,52.78,232.7,26.4,29.2,31.7,1.0,3.5,0.5229,0.1375,2766.4
ESPJOB-0010406,1,Bu Hasa,Shale,Single-Stage,ESP-400,1618.8,0.3238,416.3,1167.7,3342.3,531.8,66.3,112.5,3.773,271.2,40.69,150.0,27.51,10.8,8.5,0.75,2.375,0.289,0.1676,2174.5
ESPJOB-0013294,1,SARB,Sandstone,Multi-Stage,ESP-675,4423.1,0.606,465.5,739.8,3256.6,536.1,74.4,165.6,6.178,586.5,70.0,193.3,24.0,21.5,28.9,1.0,2.375,0.2993,0.1326,2516.8
ESPJOB-0013769,0,Lower Zakum,Sandstone,Single-Stage,ESP-675,2763.1,0.4983,124.1,722.4,1962.2,440.6,83.3,127.5,4.59,347.8,57.76,121.6,10.5,73.0,22.1,0.75,3.5,0.0907,0.1259,1239.9
ESPJOB-0014540,0,Bab,Carbonate,Single-Stage,ESP-538,2840.1,0.3782,354.6,842.5,3161.6,508.7,80.0,120.0,3.728,363.3,70.0,550.5,12.37,13.0,5.6,1.0,3.5,0.2951,0.1279,2319.1
ESPJOB-0001196,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,4000.1,0.5065,196.5,674.1,2972.7,505.9,67.1,163.3,9.979942227748394,509.3,51.11,476.5,10.36,40.5,36.8,0.75,3.5,0.2055,0.1273,2298.6
ESPJOB-0000785,0,SARB,Carbonate,Single-Stage,ESP-400,4075.2,0.5005,339.4,1068.9,3349.8,770.8,75.6,143.3,5.425,509.0,70.0,274.5,23.83,21.4,11.7,0.75,2.875,0.253,0.1249,2280.9
ESPJOB-0008551,0,SARB,Sandstone,Multi-Stage,ESP-562,2105.2,0.5816,717.5,866.6,2399.7,328.5,89.1,110.7,4.865,297.8,50.44,304.5,22.91,49.7,26.3,1.0,2.375,0.2161,0.1415,1533.1
ESPJOB-0007512,0,Fateh,Shale,Multi-Stage,ESP-562,2588.4,0.4983,556.1,1197.3,3842.9,589.7,60.2,121.1,4.79,395.2,63.55,153.0,28.98,36.6,14.5,0.75,3.5,0.2771,0.1527,2645.6
ESPJOB-0002616,1,Fateh,Sandstone,Single-Stage,ESP-400,2934.0,0.1577,1813.8,949.7,4046.1,933.1,86.6,119.7,5.55,373.8,40.36,352.6,7.41,22.5,0.7,1.25,2.875,0.4177,0.1274,3096.4
ESPJOB-0013222,1,SARB,Sandstone,Multi-Stage,ESP-538,2539.7,0.7467,787.4,742.8,2981.5,709.6,72.9,123.5,4.554,354.3,70.0,518.8,4.07,43.4,20.1,1.5,2.375,0.4134,0.1395,2238.7
ESPJOB-0003384,1,Bab,Sandstone,Smart,ESP-538,3075.9,0.8766,339.2,1157.8,3601.4,749.8,75.0,147.8,3.977,424.6,61.08,361.7,42.64,16.9,3.2,1.5,3.5,0.4771,0.138,2443.6
ESPJOB-0004902,1,Bu Hasa,Carbonate,Multi-Stage,ESP-562,3333.1,0.4723,1103.1,658.0,3890.2,828.5,102.5,133.0,6.618,483.3,66.54,411.9,8.56,69.6,3.6,1.0,2.875,0.447,0.145,3232.2
ESPJOB-0007436,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,3518.6,0.5384,497.4,1153.7,4600.0,908.6,84.6,141.1,5.658,466.5,64.54,488.1,4.78,49.1,38.7,0.75,2.875,0.2275,0.1326,3446.3
ESPJOB-0018400,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,1014.8,0.2377,222.3,730.4,3182.3,617.9,80.5,85.2,3.149,158.6,47.48,193.7,16.1,38.1,16.1,0.75,2.875,0.0858,0.1563,2451.9
ESPJOB-0016505,0,Bab,Carbonate,Multi-Stage,ESP-675,3773.2,0.5829,321.0,1146.0,3257.2,523.1,68.3,162.0,5.248,483.9,65.01,474.9,6.05,11.7,23.7,1.0,3.5,0.1896,0.1282,2111.1
ESPJOB-0012236,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,1807.0,0.87,454.5,754.2,3117.6,763.3,58.5,112.3,4.383,260.3,50.96,178.9,8.67,32.4,32.2,1.0,2.375,0.313,0.144,2363.4
ESPJOB-0018732,1,Upper Zakum,Carbonate,Multi-Stage,ESP-562,1994.0,0.2728,657.0,877.7,3119.2,537.1,78.2,107.8,4.811,283.0,65.02,544.9,13.36,38.3,16.5,1.25,2.375,0.3123,0.1419,2241.5
ESPJOB-0017000,0,Fateh,Carbonate,Multi-Stage,ESP-562,1831.8,0.4343,818.0,943.0,3887.6,631.0,70.2,109.9,5.096,265.4,64.91,158.4,153.26,42.9,9.8,0.75,3.5,0.5178,0.1449,2944.6
ESPJOB-0000008,0,Fateh,Sandstone,Single-Stage,ESP-538,2240.6,0.4103,546.7,778.4,3193.1,785.2,60.9,125.4,4.567,307.1,54.03,310.8,64.15,30.2,32.4,1.0,3.5,0.4572,0.1371,2414.7
ESPJOB-0008795,0,Fateh,Sandstone,Multi-Stage,ESP-400,2660.5,0.1804,379.4,1137.3,4032.7,709.4,73.2,106.0,3.381,371.8,68.92,74.2,9.03,18.5,26.3,1.25,3.5,0.0771,0.1397,2895.5
ESPJOB-0009511,0,SARB,Carbonate,Single-Stage,ESP-538,2624.3,0.4083,543.6,604.3,2376.0,410.4,77.1,115.1,3.854,304.7,59.51,696.4,11.03,7.9,18.4,1.0,2.875,0.1902,0.1161,1771.7
ESPJOB-0019072,0,SARB,Carbonate,Single-Stage,ESP-562,2009.8,0.9003,423.3,937.2,2938.7,575.8,82.5,119.5,3.236,309.3,51.9,456.5,22.78,18.6,8.3,1.25,2.375,0.4081,0.1539,2001.5
ESPJOB-0002774,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,4326.7,0.2462,719.8,668.1,3154.8,454.8,75.2,146.1,3.679,566.4,68.37,692.3,9.3,16.4,39.5,0.75,3.5,0.1749,0.1309,2486.8
ESPJOB-0018596,1,SARB,Carbonate,Multi-Stage,ESP-400,2795.5,0.7582,565.4,1039.2,3994.4,979.2,83.8,138.3,4.997,370.6,46.82,164.2,76.31,20.9,19.1,1.0,2.375,0.6328,0.1326,2955.2
ESPJOB-0016213,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,2557.1,0.6033,763.9,928.1,3696.4,870.6,57.5,140.3,5.512,339.1,52.74,438.6,21.67,55.6,17.1,1.25,2.375,0.5213,0.1326,2768.4
ESPJOB-0000821,1,Upper Zakum,Carbonate,Single-Stage,ESP-562,2823.1,0.2685,445.1,547.8,3053.7,411.1,72.1,124.1,1.805,398.7,69.91,321.1,5.54,42.5,6.3,0.5,3.5,0.0567,0.1412,2505.9
ESPJOB-0017958,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,2089.3,0.4052,610.0,592.0,2996.9,703.8,63.2,100.1,4.851,292.1,40.63,325.2,7.07,76.3,16.1,1.0,4.5,0.2058,0.1398,2404.9
ESPJOB-0017914,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,3308.6,0.4871,1099.4,940.8,2846.9,487.7,80.3,152.7,6.381,397.7,65.8,446.0,5.55,69.9,36.7,0.75,2.875,0.2959,0.1202,1906.1
ESPJOB-0000893,0,Bab,Sandstone,Single-Stage,ESP-538,3718.6,0.3562,648.4,429.3,3748.8,721.1,77.5,137.1,5.999,477.2,50.24,156.2,10.21,33.8,15.9,1.5,3.5,0.3576,0.1283,3319.5
ESPJOB-0006471,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,5216.5,0.1236,396.9,376.4,2700.2,464.3,90.7,176.0,6.15,632.7,66.16,104.0,35.2,21.2,13.1,0.75,4.5,0.1361,0.1213,2323.8
ESPJOB-0003175,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,2718.3,0.6138,336.1,811.2,3579.6,756.2,93.2,127.5,3.827,396.1,70.0,462.7,33.61,63.0,23.4,0.5,3.5,0.2784,0.1457,2768.4
ESPJOB-0017848,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,4196.1,0.674,483.2,1111.7,2932.5,609.6,76.5,176.3,4.556,571.9,55.94,44.9,5.49,29.2,1.7,1.25,2.875,0.1379,0.1363,1820.8
ESPJOB-0012860,1,Upper Zakum,Sandstone,Smart,ESP-562,3693.1,0.4225,577.7,742.5,3245.9,698.2,75.7,129.3,5.294,470.8,46.4,494.5,12.4,44.1,26.1,1.0,2.875,0.2444,0.1275,2503.3
ESPJOB-0016629,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,1078.8,0.4829,686.5,1027.8,3372.2,481.4,86.5,98.7,2.757,209.5,58.34,328.3,97.2,48.7,37.8,0.5,3.5,0.1724,0.1942,2344.4
ESPJOB-0010772,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,918.3,0.4507,520.4,649.7,3353.0,546.1,75.3,78.4,3.986,130.3,44.86,309.7,14.26,46.3,7.2,1.25,3.5,0.2114,0.1419,2703.3
ESPJOB-0006219,0,Fateh,Shale,Multi-Stage,ESP-562,2755.3,0.3357,258.9,1138.1,4212.6,838.9,81.6,116.2,3.561,363.6,54.02,92.8,13.89,49.5,11.2,1.0,3.5,0.1405,0.132,3074.6
ESPJOB-0008333,0,Bab,Sandstone,Multi-Stage,ESP-400,2053.2,0.0953,461.0,766.9,3231.1,587.0,75.7,106.5,4.11,268.5,40.26,480.7,43.35,49.5,27.8,0.5,3.5,0.1939,0.1308,2464.2
ESPJOB-0018678,0,Bu Hasa,Sandstone,Smart,ESP-562,2120.5,0.424,144.9,1322.4,4073.5,616.3,75.6,98.8,3.65,296.1,50.55,113.7,5.82,15.9,8.7,1.5,3.5,0.0635,0.1396,2751.2
ESPJOB-0012770,1,Fateh,Sandstone,Multi-Stage,ESP-400,3226.4,0.2931,468.8,845.7,2727.8,437.6,86.1,128.3,5.037,409.5,53.05,7.9,10.84,41.7,7.7,1.0,3.5,0.076,0.1269,1882.1
ESPJOB-0011522,0,Fateh,Sandstone,Smart,ESP-538,2622.5,0.6805,303.3,1096.1,3261.8,665.4,74.7,130.7,3.191,318.0,54.15,476.3,6.51,59.4,4.6,1.5,2.375,0.1225,0.1213,2165.7
ESPJOB-0012007,0,Bab,Carbonate,Single-Stage,ESP-400,1689.2,0.3774,486.4,845.6,2722.5,561.1,66.2,99.0,2.723,235.0,41.33,239.1,18.29,2.3,1.8,0.75,2.875,0.142,0.1391,1876.9
ESPJOB-0005894,0,Fateh,Carbonate,Multi-Stage,ESP-562,2517.6,0.6658,545.7,1021.4,4454.0,717.2,69.8,126.0,5.459,353.1,50.18,101.7,5.32,79.4,9.3,0.75,2.875,0.1929,0.1402,3432.6
ESPJOB-0003655,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,3272.1,0.2397,277.1,912.2,3104.2,462.4,88.9,121.7,3.772,433.7,70.0,140.9,42.93,28.7,31.8,0.75,2.875,0.1338,0.1325,2192.0
ESPJOB-0000155,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,2179.2,0.328,575.4,796.3,3090.0,590.7,72.5,111.9,3.556,346.2,49.57,182.2,79.38,29.7,37.8,0.75,4.5,0.2032,0.1588,2293.7
ESPJOB-0017705,0,Bab,Carbonate,Single-Stage,ESP-538,3513.7,0.5589,658.4,549.8,2161.3,264.9,88.3,138.4,5.367,446.2,64.14,412.7,9.29,12.8,44.4,1.25,3.5,0.2365,0.127,1611.5
ESPJOB-0014037,0,Fateh,Carbonate,Multi-Stage,ESP-562,1807.3,0.1232,801.8,825.5,3803.2,736.2,64.3,86.7,,271.8,57.88,359.8,16.62,20.1,6.4,1.5,3.5,0.1376,0.1504,2977.7
ESPJOB-0002918,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,1586.0,,546.2,656.7,2838.9,591.0,76.0,104.9,4.704,303.4,53.87,162.0,39.74,14.4,28.2,0.75,3.5,0.32,0.1913,2182.2
ESPJOB-0010384,0,Bab,Carbonate,Single-Stage,ESP-400,1292.0,0.0,574.5,776.5,3182.5,752.5,81.0,93.8,1.589,213.2,60.83,177.4,11.44,9.7,11.7,0.75,2.375,0.053,0.165,2406.0
ESPJOB-0014689,0,Upper Zakum,Shale,Single-Stage,ESP-400,2562.8,0.3631,319.1,877.3,3415.9,757.9,63.1,119.3,5.159,376.6,62.41,117.6,4.25,43.6,19.3,1.25,2.875,0.2113,0.1469,2538.6
ESPJOB-0012519,1,Bab,Sandstone,Single-Stage,ESP-562,2348.0,0.181,292.7,783.2,3808.1,540.1,55.3,111.2,5.129,377.8,49.62,73.2,14.28,7.1,18.8,0.75,2.375,0.1279,0.1609,3024.9
ESPJOB-0005823,0,Lower Zakum,Carbonate,Smart,ESP-538,3811.6,0.408,418.1,563.7,3135.4,560.4,82.7,140.5,5.354,470.2,57.57,197.8,54.14,36.9,26.5,0.75,2.875,0.2822,0.1234,2571.6
ESPJOB-0015256,0,Bab,Shale,Single-Stage,ESP-562,3971.6,0.5428,284.8,751.8,2606.9,490.8,63.7,155.3,5.255,475.9,60.22,354.5,11.18,45.0,19.6,1.0,2.375,0.2141,0.1198,1855.2
ESPJOB-0019021,0,Fateh,Carbonate,Single-Stage,ESP-562,2037.5,0.453,931.1,764.4,4302.9,1006.3,61.8,100.8,2.517,315.1,60.89,36.6,20.25,14.8,0.3,0.75,2.875,0.3055,0.1546,3538.5
ESPJOB-0014090,1,Bu Hasa,Carbonate,Single-Stage,ESP-538,1775.0,0.5659,261.4,676.0,3411.7,617.2,69.6,100.1,4.399,256.4,49.07,557.0,2.34,44.7,7.5,1.0,3.5,0.2329,0.1444,2735.7
ESPJOB-0000841,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,1944.0,0.108,372.0,673.8,3351.4,659.9,60.2,110.6,2.225,257.1,56.45,101.5,20.41,9.6,15.4,1.25,2.875,0.0997,0.1323,2677.6
ESPJOB-0017107,1,Bu Hasa,Sandstone,Multi-Stage,ESP-538,2406.4,0.519,424.1,911.6,2908.9,492.9,84.7,134.9,4.516,303.0,70.0,70.5,19.83,34.5,40.0,0.75,3.5,0.2142,0.1259,1997.3
ESPJOB-0006022,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,4101.7,0.6015,77.4,695.0,3294.5,532.1,67.7,164.8,6.447,545.7,63.29,17.0,14.31,12.3,1.9,1.25,2.875,0.1983,0.133,2599.4
ESPJOB-0009254,0,SARB,Sandstone,Single-Stage,ESP-562,2201.2,0.3015,159.9,802.7,3558.3,709.0,77.3,108.7,3.407,296.8,57.27,368.6,44.78,7.4,11.5,1.0,2.375,0.1955,0.1348,2755.5
ESPJOB-0010166,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,3259.4,0.4588,307.0,693.8,3011.0,751.4,69.0,146.7,4.438,445.4,50.85,501.9,8.65,32.4,6.8,1.0,3.5,0.3272,0.1366,2317.2
ESPJOB-0006057,0,Fateh,Carbonate,Multi-Stage,ESP-400,810.8,0.5129,445.9,1001.9,3965.7,654.8,63.3,96.9,1.788,137.0,54.89,28.5,70.69,18.1,12.6,1.25,3.5,0.1035,0.169,2963.8
ESPJOB-0014342,0,Fateh,Sandstone,Multi-Stage,ESP-538,2614.1,0.3349,220.8,452.7,1931.4,233.3,79.4,113.6,4.429,311.8,67.67,10.6,33.87,6.2,28.2,1.25,3.5,0.0937,0.1193,1478.7
ESPJOB-0008195,0,Bab,Sandstone,Single-Stage,ESP-538,3048.5,0.228,398.9,800.1,3056.6,418.4,79.7,130.9,4.836,357.0,69.7,250.9,6.88,50.3,42.7,1.25,3.5,0.1126,0.1171,2256.5
ESPJOB-0015057,0,Bab,Sandstone,Multi-Stage,ESP-562,3414.9,0.402,1158.4,644.8,2374.7,527.8,52.3,159.1,5.672,419.2,50.0,465.6,16.77,69.8,35.5,1.25,2.875,0.2891,0.1228,1729.9
ESPJOB-0007738,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2355.4,0.2421,99.2,790.9,3402.3,706.8,55.0,109.1,3.868,354.6,43.83,188.5,47.81,4.4,8.4,1.25,2.875,0.1225,0.1506,2611.4
ESPJOB-0004461,0,Bab,Carbonate,Multi-Stage,ESP-538,1936.5,0.4666,1582.6,931.1,4560.7,683.4,70.2,98.7,4.099,342.2,45.4,163.0,3.86,20.8,8.1,1.0,3.5,0.1958,0.1767,3629.6
ESPJOB-0006835,1,Fateh,Sandstone,Single-Stage,ESP-562,3807.5,0.1302,470.4,771.5,2603.8,429.5,67.8,139.3,4.308,450.9,54.84,595.5,34.38,56.2,7.8,1.25,2.875,0.2756,0.1184,1832.3
ESPJOB-0004585,1,Upper Zakum,Sandstone,Single-Stage,ESP-538,2767.3,0.6298,1074.2,1121.3,4433.9,1102.6,73.0,142.9,4.576,421.1,66.94,289.6,10.2,15.2,23.8,1.0,3.5,0.5342,0.1522,3312.6
ESPJOB-0003498,0,Fateh,Sandstone,Single-Stage,ESP-562,1538.1,0.5038,133.9,649.4,3014.9,475.0,43.5,99.5,2.886,267.5,51.23,114.6,16.34,24.3,2.9,0.5,2.375,0.1023,0.1739,2365.5
ESPJOB-0011264,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,2670.9,0.0779,897.4,1129.0,3762.8,561.9,70.4,107.5,2.932,316.2,60.31,268.8,21.08,47.2,8.6,1.25,2.375,0.1183,0.1184,2633.8
ESPJOB-0011849,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,3298.7,0.7144,522.3,768.6,3814.7,939.6,74.7,140.0,5.394,373.6,66.49,98.9,7.96,96.5,27.1,0.75,2.375,0.2331,0.1132,3046.1
ESPJOB-0015731,1,Bu Hasa,Carbonate,Multi-Stage,ESP-400,3353.9,0.2504,549.6,798.9,3227.6,558.5,66.5,119.5,5.007,398.2,50.33,552.2,76.41,13.6,15.8,1.5,3.5,0.231,0.1187,2428.7
ESPJOB-0014969,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3405.5,0.3742,583.4,976.9,4234.8,625.7,67.0,143.4,4.478,451.8,66.19,333.2,48.34,12.3,35.6,0.75,3.5,0.449,0.1327,3257.9
ESPJOB-0017892,1,Bab,Carbonate,Single-Stage,ESP-675,2978.5,0.4998,846.0,428.6,2473.6,367.7,68.5,141.0,5.029,364.2,45.8,460.7,10.8,15.6,5.1,0.75,4.5,0.2427,0.1223,2045.0
ESPJOB-0007233,1,Lower Zakum,Carbonate,Multi-Stage,ESP-400,3832.0,0.6367,180.2,613.1,3767.9,833.6,66.9,152.6,5.579,490.4,61.05,215.2,3.66,23.3,0.4,0.75,2.375,0.2803,0.128,3154.9
ESPJOB-0013270,1,Bab,Carbonate,Multi-Stage,ESP-400,2817.4,0.4497,269.1,811.7,3519.2,795.4,87.8,127.5,5.453,374.0,53.37,9.6,21.77,4.9,22.6,0.5,3.5,0.1591,0.1328,2707.5
ESPJOB-0007840,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,1630.8,0.4509,446.6,1140.7,3370.3,419.5,93.4,105.4,4.064,242.7,46.02,111.9,6.44,26.0,18.9,0.5,2.375,0.1082,0.1488,2229.6
ESPJOB-0013767,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,1435.5,0.6737,319.8,862.7,3627.5,598.9,50.3,102.3,4.772,272.3,59.77,326.2,14.37,14.1,10.2,0.75,2.875,0.3243,0.1897,2764.8
ESPJOB-0002668,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,348.9,0.3312,301.6,615.4,3392.4,492.8,58.9,93.2,2.688,145.2,43.66,280.5,84.12,85.7,21.0,0.75,2.875,0.2876,0.4163,2777.0
ESPJOB-0001125,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2689.8,0.6496,333.5,875.1,3968.0,902.0,71.9,127.3,3.625,359.7,65.23,34.4,10.47,40.5,17.2,1.0,4.5,0.1644,0.1337,3092.9
ESPJOB-0009409,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3583.6,0.6904,721.9,461.4,2207.1,406.4,67.5,156.6,4.363,406.2,70.0,252.3,9.26,38.9,25.7,0.75,2.875,0.3034,0.1134,1745.6
ESPJOB-0010780,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,2830.6,0.99,242.1,997.5,3014.0,613.2,36.0,146.5,5.784,349.3,52.39,410.1,12.07,62.1,21.0,1.25,2.875,0.2519,0.1234,2016.5
ESPJOB-0002911,0,SARB,Carbonate,Single-Stage,ESP-400,812.1,0.4492,219.0,833.0,3245.6,468.2,68.2,91.5,4.21,166.0,42.92,346.6,2.67,45.8,10.4,0.75,2.375,0.194,0.2044,2412.6
ESPJOB-0016133,1,Upper Zakum,Sandstone,Multi-Stage,ESP-562,2076.8,0.9012,223.8,896.6,3613.2,775.6,82.9,121.1,2.477,316.3,55.75,22.1,122.41,41.3,2.4,1.0,3.5,0.1968,0.1523,2716.7
ESPJOB-0000925,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,751.2,0.3734,180.7,775.4,3724.9,711.1,96.1,84.8,3.914,115.2,58.39,323.6,5.52,11.1,48.2,0.75,2.375,0.1226,0.1533,2949.5
ESPJOB-0015061,0,Lower Zakum,Carbonate,Smart,ESP-562,3001.0,0.0369,522.3,902.2,2592.8,408.4,66.7,129.4,3.853,432.6,54.4,281.0,9.92,50.5,7.5,1.0,2.375,0.073,0.1441,1690.6
ESPJOB-0010670,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3135.8,0.3731,527.9,995.6,4139.7,735.9,70.1,131.9,4.826,429.7,59.31,199.3,33.06,38.9,50.0,0.75,2.875,0.271,0.137,3144.1
ESPJOB-0012902,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,1530.0,0.2328,412.4,617.2,3177.9,569.8,71.9,94.1,2.981,218.5,42.85,252.5,6.58,45.2,2.3,1.5,2.375,0.149,0.1428,2560.7
ESPJOB-0010969,0,Bab,Carbonate,Single-Stage,ESP-562,2515.7,0.5648,926.0,612.3,2926.9,625.8,61.3,112.6,6.319,347.7,53.17,237.8,22.41,25.3,47.3,1.0,2.875,0.3386,0.1382,2314.6
ESPJOB-0017426,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2464.4,0.4192,1629.0,571.6,2827.9,548.8,66.3,127.2,3.296,271.7,66.49,44.5,27.96,56.2,22.8,1.0,3.5,0.2768,0.1103,2256.3
ESPJOB-0001808,1,Upper Zakum,Carbonate,Single-Stage,ESP-562,2961.1,0.4979,461.0,787.8,2990.1,438.4,76.3,149.9,4.14,368.0,66.17,444.0,17.04,39.8,22.3,1.5,4.5,0.3274,0.1243,2202.3
ESPJOB-0012029,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,1182.8,0.4025,446.0,614.9,3258.1,412.3,83.9,94.3,3.714,206.0,64.25,298.3,19.9,52.9,23.9,1.25,2.875,0.278,0.1742,2643.3
ESPJOB-0003429,0,Bab,Sandstone,Multi-Stage,ESP-538,2628.8,0.5437,181.6,996.3,4150.5,638.6,66.0,121.3,5.735,388.9,55.08,409.4,9.79,22.2,15.7,1.0,2.375,0.1932,0.148,3154.2
ESPJOB-0006921,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,3718.5,0.8043,217.0,677.3,2871.7,476.2,56.5,143.5,5.961,477.1,52.52,315.4,49.1,64.9,14.1,1.5,3.5,0.3584,0.1283,2194.4
ESPJOB-0009705,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,1969.8,0.5481,487.5,200.0,2981.4,437.4,62.2,103.9,3.481,251.0,43.41,481.0,31.97,45.4,11.4,0.75,3.5,0.3062,0.1274,2781.4
ESPJOB-0005909,0,Fateh,Carbonate,Multi-Stage,ESP-400,1543.6,0.0097,334.7,834.8,3552.8,571.7,71.4,92.7,2.146,205.2,70.0,423.0,13.51,1.9,30.8,0.75,3.5,0.0322,0.1329,2718.0
ESPJOB-0017185,1,SARB,Sandstone,Multi-Stage,ESP-538,3220.7,0.5785,502.8,726.9,2625.2,345.3,66.0,118.3,6.312,469.6,49.74,482.4,7.62,22.5,31.8,1.0,2.875,0.2536,0.1458,1898.3
ESPJOB-0019609,1,Lower Zakum,Carbonate,Single-Stage,ESP-400,2599.4,0.2345,755.4,916.9,3045.5,401.5,67.7,123.8,3.97,361.0,42.11,359.5,20.57,0.8,1.3,1.0,4.5,0.2068,0.1389,2128.6
ESPJOB-0010856,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2682.1,0.6491,632.9,504.0,3464.2,569.0,79.0,143.8,4.594,332.3,56.37,551.7,6.45,27.0,11.0,1.0,2.375,0.5235,0.1239,2960.2
