JobID,Frac_Outcome,ProppantType,ProppantVolume_ton,FluidType,PadVolume_m3,ReservoirDepth_m,Porosity_frac,Permeability_mD,LateralLength_m,PumpingRate_bpm,InjectionPressure_psi,StageCount,SlurryRate_bpm,WellAge_years,PreviousStimulations,FormationType,Frac_Success_Prob
JOB-0000048,0,Resin-Coated Sand,302.8,Slickwater,656.3,1511.6,0.1374,3.472,1777.9,47.7,4464,29,45.9,5.09,2,Carbonate,0.4039
JOB-0000328,1,White Sand,714.3,Slickwater,1475.7,3967.1,0.1094,1.163,3279.6,55.6,5734,53,52.8,3.46,0,Carbonate,0.9088
JOB-0000149,1,Ceramic,693.9,Crosslinked Gel,1573.9,3541.7,0.155,1.919,3154.3,48.1,5504,54,45.7,3.62,0,Shale,0.9478
JOB-0000769,1,Resin-Coated Sand,471.8,Crosslinked Gel,1194.8,2651.8,0.1615,0.686,2563.3,48.7,5300,43,42.4,1.4,0,Carbonate,0.8801
JOB-0000457,1,Brown Sand,615.3,Crosslinked Gel,1219.2,3152.8,0.1481,14.859,2597.9,61.0,4867,42,62.3,1.5,0,Sandstone,0.9937
JOB-0000061,1,Ceramic,627.1,Hybrid,1193.9,3210.4,0.1272,6.961,2901.0,44.2,4395,45,40.9,2.16,0,Carbonate,0.9602
JOB-0000505,0,Resin-Coated Sand,374.2,Hybrid,639.9,3092.5,0.0879,0.363,1727.5,29.3,4851,26,31.3,0.0,0,Sandstone,0.1701
JOB-0000280,1,White Sand,521.9,Crosslinked Gel,903.7,3445.3,0.1484,2.034,2803.8,56.6,5202,46,61.9,2.54,0,Sandstone,0.908
JOB-0000726,0,Brown Sand,309.3,Crosslinked Gel,828.2,3601.9,0.1146,6.423,1696.5,51.8,5676,25,54.7,1.11,1,Sandstone,0.5491
JOB-0000888,0,White Sand,173.2,Hybrid,670.9,2850.3,0.0837,5.199,1314.7,39.6,5013,20,38.0,2.63,0,Shale,0.1525
JOB-0000195,1,White Sand,413.6,Crosslinked Gel,736.6,4101.6,0.1605,1.177,1930.5,48.7,5636,35,47.6,4.04,1,Sandstone,0.6319
JOB-0000386,1,White Sand,629.9,Slickwater,666.2,3801.7,0.1173,4.247,2377.7,50.9,5412,35,41.3,4.87,0,Sandstone,0.8709
JOB-0000475,1,Brown Sand,708.7,Slickwater,1060.0,2397.5,0.1976,2.343,2901.4,50.4,3668,47,59.5,4.94,2,Shale,0.9556
JOB-0000371,0,Resin-Coated Sand,602.6,Hybrid,503.8,2854.9,0.1144,0.252,2656.7,35.8,4413,40,33.6,2.95,0,Shale,0.4009
JOB-0000276,0,Brown Sand,119.0,Crosslinked Gel,649.5,1467.9,0.0762,2.751,835.8,44.9,3057,20,41.9,2.01,0,Sandstone,0.0919
JOB-0000912,1,White Sand,579.5,Slickwater,1242.0,2335.9,0.1254,1.104,2396.1,27.6,4490,36,32.4,0.0,0,Shale,0.661
JOB-0000198,0,Resin-Coated Sand,335.4,Slickwater,864.2,3146.7,0.0972,1.993,1700.3,42.5,4978,29,46.7,3.1,0,Carbonate,0.3457
JOB-0000953,1,Brown Sand,281.3,Slickwater,1108.9,2754.1,0.1976,0.73,1784.3,50.7,4365,38,53.6,5.05,0,Shale,0.8103
JOB-0000562,0,White Sand,308.6,Crosslinked Gel,859.4,3264.2,0.1579,1.245,1759.6,50.8,5099,30,48.9,0.0,3,Shale,0.3636
JOB-0000974,1,Brown Sand,454.7,Hybrid,1362.0,2717.6,0.1008,1.413,2438.6,53.0,3308,54,55.0,5.43,0,Sandstone,0.8112
JOB-0000202,0,Brown Sand,173.1,Crosslinked Gel,354.8,3181.6,0.1187,0.417,1005.5,51.9,5533,16,48.1,3.74,0,Carbonate,0.0719
JOB-0000433,0,White Sand,256.7,Crosslinked Gel,286.8,3024.1,0.1446,0.457,1675.5,57.6,4302,19,56.9,6.72,1,Carbonate,0.1651
JOB-0000159,1,White Sand,555.8,Crosslinked Gel,1449.4,3347.5,0.2198,2.397,2894.5,51.4,5275,47,56.7,0.1,0,Carbonate,0.9937
JOB-0000247,1,White Sand,449.6,Crosslinked Gel,1575.8,2899.1,0.2093,4.028,2631.7,56.6,5180,47,51.7,1.26,1,Sandstone,0.9895
JOB-0000685,0,White Sand,368.4,Hybrid,1000.7,2576.4,0.1104,2.177,2121.7,46.7,4511,31,45.2,4.53,3,Sandstone,0.2663
JOB-0000827,1,Resin-Coated Sand,318.6,Hybrid,874.3,3392.7,0.1264,1.919,1884.4,46.1,5246,30,46.7,0.86,0,Carbonate,0.6915
JOB-0000468,1,Brown Sand,363.9,Slickwater,587.8,2317.6,0.0987,1.569,1912.2,39.3,4709,28,32.1,3.4,0,Shale,0.2722
JOB-0000199,1,Resin-Coated Sand,449.8,Crosslinked Gel,893.7,3181.6,0.105,0.275,1825.8,45.2,4834,29,46.7,3.5,0,Carbonate,0.3786
JOB-0000602,1,Ceramic,252.1,Crosslinked Gel,373.5,3058.7,0.1704,3.455,1137.2,28.0,4977,12,23.0,0.23,0,Shale,0.286
JOB-0000481,1,Resin-Coated Sand,419.1,Hybrid,422.5,2242.6,0.2178,1.509,2158.3,55.6,4269,31,52.5,1.92,0,Sandstone,0.9678
JOB-0000487,0,Resin-Coated Sand,707.6,Crosslinked Gel,1753.0,3306.6,0.2029,0.662,3052.2,39.8,5020,54,48.8,2.12,0,Shale,0.9701
JOB-0000692,1,Brown Sand,574.2,Crosslinked Gel,1286.3,3219.0,0.1227,1.269,2707.5,34.1,4786,44,31.9,2.64,0,Shale,0.6079
JOB-0000419,0,Brown Sand,429.8,Slickwater,578.1,2753.5,0.1104,1.602,2413.0,31.5,4509,43,28.5,2.46,0,Carbonate,0.3566
JOB-0000423,1,Brown Sand,343.2,Slickwater,1009.5,2341.4,0.1164,6.122,1603.9,33.8,4190,27,36.1,1.95,0,Sandstone,0.5683
JOB-0000460,1,Brown Sand,286.3,Slickwater,861.0,3203.2,0.1252,1.802,2107.3,49.0,5171,32,43.8,3.28,0,Carbonate,0.5809
JOB-0000898,0,Brown Sand,408.5,Slickwater,667.2,3583.9,0.1464,7.954,1840.6,40.2,5103,36,41.2,4.54,1,Carbonate,0.741
JOB-0000770,1,Resin-Coated Sand,331.9,Hybrid,1088.1,3065.1,0.1203,1.162,1996.9,58.6,5114,37,56.9,1.1,0,Shale,0.7916
JOB-0000027,1,White Sand,490.7,Slickwater,591.6,3473.7,0.1877,0.95,2253.5,53.5,5661,41,56.3,4.47,1,Sandstone,0.8792
JOB-0000991,0,Resin-Coated Sand,355.2,Slickwater,743.7,3210.0,0.1494,3.311,1902.0,35.5,5015,30,38.7,4.13,0,Sandstone,0.7179
JOB-0000949,1,White Sand,255.5,Slickwater,587.3,2252.5,0.1247,1.727,1420.2,42.1,4166,21,40.8,5.68,0,Sandstone,0.2791
JOB-0000850,0,White Sand,578.0,Crosslinked Gel,2015.6,2427.9,0.1554,1.193,3220.5,64.1,3217,52,61.2,3.64,0,Carbonate,0.9606
JOB-0000125,1,White Sand,486.7,Hybrid,1315.0,3938.8,0.0851,6.466,2472.8,33.5,5630,41,39.1,2.23,0,Carbonate,0.7555
JOB-0000533,0,White Sand,474.4,Slickwater,1386.3,3786.5,0.205,0.958,2915.0,34.3,5716,51,38.5,1.98,1,Shale,0.8191
JOB-0000296,0,Resin-Coated Sand,602.4,Slickwater,755.6,2467.2,0.118,0.815,2537.8,55.3,4742,41,52.4,5.67,0,Sandstone,0.8237
JOB-0000651,0,White Sand,375.2,Crosslinked Gel,603.1,4148.8,0.1089,2.579,1800.5,46.7,5592,28,46.9,0.22,0,Sandstone,0.6166
JOB-0000689,1,White Sand,450.2,Crosslinked Gel,688.3,3039.7,0.1721,13.024,2876.4,31.8,4922,48,34.1,3.34,0,Carbonate,0.9457
JOB-0000043,1,Ceramic,517.1,Slickwater,1074.6,3649.4,0.1776,16.907,2074.9,36.4,6033,35,28.2,1.99,0,Carbonate,0.9707
JOB-0000269,1,White Sand,497.5,Slickwater,924.5,2857.5,0.1362,2.472,2640.9,59.4,4029,38,58.4,1.68,0,Sandstone,0.9448
JOB-0000816,1,Resin-Coated Sand,669.5,Crosslinked Gel,1280.1,3094.2,0.1504,3.371,2983.6,28.8,4769,45,25.6,1.8,0,Shale,0.8727
JOB-0000139,1,Brown Sand,519.9,Slickwater,1540.6,3130.1,0.1009,0.318,3069.4,45.1,4430,56,43.1,3.28,1,Sandstone,0.5983
JOB-0000909,0,White Sand,293.3,Hybrid,781.8,3867.5,0.1014,1.312,1958.8,42.9,5706,31,45.7,4.2,0,Sandstone,0.3506
JOB-0000479,1,White Sand,308.0,Slickwater,980.1,3623.6,0.1394,4.552,2262.6,51.8,5417,44,55.8,2.1,0,Sandstone,0.9072
JOB-0000788,1,White Sand,597.1,Slickwater,1948.3,2344.3,0.1536,2.016,3467.9,45.8,4175,67,39.6,0.61,0,Sandstone,0.9861
JOB-0000645,1,White Sand,445.2,Hybrid,907.6,3647.6,0.1206,0.211,2608.7,31.7,5495,36,23.8,4.35,0,Sandstone,0.326
JOB-0000987,1,Brown Sand,423.6,Crosslinked Gel,1376.7,2206.9,,1.195,2773.6,41.5,3599,47,41.3,2.46,0,Carbonate,0.9103
JOB-0000360,1,Resin-Coated Sand,229.4,Hybrid,412.9,3426.1,0.1399,1.625,1212.1,50.7,4390,23,53.7,1.3,0,Shale,0.4079
JOB-0000228,1,White Sand,304.6,Slickwater,998.5,2548.3,0.1216,2.274,1758.3,56.6,3584,31,49.7,6.17,0,Shale,0.5964
JOB-0000044,1,Brown Sand,366.7,Crosslinked Gel,437.0,1659.0,0.1092,3.139,1967.2,22.4,3512,31,14.5,1.44,0,Carbonate,0.1694
JOB-0000450,1,Brown Sand,333.4,Slickwater,1100.1,3224.0,0.1224,1.265,2069.2,56.1,5348,36,52.7,1.88,0,Shale,0.6565
JOB-0000520,0,Ceramic,260.6,Slickwater,1145.7,2549.3,0.104,1.879,2102.9,29.1,4213,30,34.8,1.76,1,Sandstone,0.2741
JOB-0000288,1,Brown Sand,442.3,Slickwater,967.5,2352.3,0.1315,2.901,2017.0,50.8,3392,36,50.3,7.35,0,Carbonate,0.7266
JOB-0000766,1,White Sand,396.0,Hybrid,952.0,3316.5,0.0915,1.701,1809.7,55.8,5178,38,58.8,0.69,0,Carbonate,0.6453
JOB-0000071,1,White Sand,375.5,Slickwater,900.2,2649.0,0.158,1.884,1672.4,50.5,4578,33,47.6,0.45,0,Sandstone,0.8457
JOB-0000471,1,Ceramic,310.7,Crosslinked Gel,600.0,3381.9,0.1648,3.098,1451.8,42.4,5493,29,45.4,5.07,0,Carbonate,0.6883
JOB-0000243,1,Brown Sand,575.7,Hybrid,1730.7,3148.1,0.1386,2.591,2788.4,41.1,5231,58,36.8,3.77,0,Carbonate,0.8979
JOB-0000581,0,White Sand,495.5,Slickwater,1321.7,3478.3,0.0701,0.881,2347.6,57.1,5391,38,64.1,6.78,0,Carbonate,0.4759
JOB-0000225,1,White Sand,354.3,Hybrid,758.9,2865.1,0.1931,2.776,1765.2,45.1,4713,26,53.1,0.0,0,Shale,0.8849
JOB-0000334,1,White Sand,315.6,Slickwater,974.6,3184.3,0.1785,4.717,1852.7,47.1,4939,31,44.8,2.42,1,Sandstone,0.8559
JOB-0000739,1,Resin-Coated Sand,451.1,Slickwater,887.3,2672.6,0.2317,2.427,2267.3,61.9,4439,31,62.1,1.02,0,Sandstone,0.9877
JOB-0000978,0,White Sand,394.4,Slickwater,1288.0,3289.4,0.1319,0.957,2030.0,54.4,4817,39,55.6,4.02,0,Carbonate,0.6877
JOB-0000134,1,Brown Sand,539.7,Crosslinked Gel,1366.6,2898.8,0.1169,4.511,2841.5,42.8,4753,47,43.4,0.92,0,Sandstone,0.8623
JOB-0000768,0,White Sand,307.4,Hybrid,733.0,2297.7,0.1018,0.878,1788.7,30.3,4182,28,34.0,2.04,2,Sandstone,0.0837
JOB-0000954,1,Ceramic,553.0,Hybrid,1215.9,4151.0,0.1433,2.176,3099.3,47.9,5810,58,43.3,0.0,0,Sandstone,0.9715
JOB-0000277,0,White Sand,414.9,Slickwater,649.3,2408.8,0.1236,0.855,1868.5,45.6,3900,29,46.2,5.24,0,Carbonate,0.4986
JOB-0000172,1,Brown Sand,309.8,Slickwater,813.8,2800.4,0.1703,1.656,1660.0,32.1,4659,27,26.6,3.17,0,Sandstone,0.4291
JOB-0000244,0,Resin-Coated Sand,190.0,Slickwater,682.2,2315.5,0.088,1.676,1201.6,48.9,4225,19,52.1,1.57,0,Shale,0.1577
JOB-0000972,1,Brown Sand,327.3,Crosslinked Gel,969.2,3085.0,0.1544,11.454,1905.7,43.4,4735,35,44.1,3.59,0,Carbonate,0.9553
JOB-0000907,1,Ceramic,204.8,Hybrid,496.3,1991.0,0.2221,0.393,1332.3,40.8,4505,22,43.7,0.0,0,Carbonate,0.619
JOB-0000302,1,Resin-Coated Sand,493.9,Hybrid,980.5,3079.3,0.1065,1.386,2519.5,41.6,5259,42,48.8,2.54,1,Sandstone,0.7025
JOB-0000037,1,White Sand,438.3,Slickwater,1362.2,3328.0,0.1368,1.957,2834.8,33.3,5176,45,32.7,3.11,0,Sandstone,0.8198
JOB-0000251,1,Resin-Coated Sand,442.6,Slickwater,836.5,1808.0,0.1803,3.144,2180.0,43.7,4512,34,45.1,0.63,0,Sandstone,0.9607
JOB-0000618,1,White Sand,263.1,Slickwater,701.0,4325.5,0.1248,6.653,1667.0,49.5,5930,27,51.9,5.28,1,Carbonate,0.5017
JOB-0000260,1,Resin-Coated Sand,537.1,Slickwater,750.5,2916.8,0.089,12.909,2347.6,61.8,4556,46,63.6,3.68,1,Sandstone,0.9271
JOB-0000638,1,White Sand,770.1,Crosslinked Gel,1141.6,3076.6,0.1174,6.986,2769.9,40.5,4404,47,44.7,1.75,1,Carbonate,0.9359
JOB-0000179,1,White Sand,475.0,Hybrid,994.9,2781.4,0.2202,3.43,2674.7,41.7,4822,47,43.7,3.53,1,Sandstone,0.9848
JOB-0000937,0,Ceramic,303.7,Slickwater,589.5,2260.2,0.0968,3.675,1692.4,53.0,4291,23,48.4,1.86,0,Shale,0.651
JOB-0000988,0,Brown Sand,217.4,Slickwater,676.5,2451.2,0.1157,1.217,1577.6,49.4,3625,30,45.0,4.71,0,Shale,0.3382
JOB-0000965,1,Ceramic,492.7,Hybrid,1536.3,2752.8,0.1403,2.57,2628.9,23.2,3847,45,16.7,2.17,0,Sandstone,0.694
JOB-0000298,0,White Sand,343.2,Slickwater,666.1,3107.0,0.1584,3.908,1893.0,55.2,4095,38,56.6,1.76,0,Sandstone,0.91
JOB-0000523,0,White Sand,311.3,Slickwater,608.9,3376.3,0.1431,1.695,1668.5,44.4,4981,23,47.3,0.0,1,Shale,0.53
JOB-0000045,0,Brown Sand,505.7,Crosslinked Gel,1559.0,3368.2,0.12,3.609,3112.7,32.6,5046,55,25.6,4.86,1,Carbonate,0.5789
JOB-0000772,0,Resin-Coated Sand,443.7,Slickwater,677.3,2506.6,0.0646,0.53,2181.6,64.8,4375,33,69.8,4.18,0,Shale,0.3588
JOB-0000321,1,Brown Sand,313.6,Hybrid,1348.3,2977.0,0.1434,4.346,2397.9,35.6,4476,43,33.6,3.45,0,Sandstone,0.7968
JOB-0000804,0,Resin-Coated Sand,356.5,Slickwater,1175.1,3753.2,0.1725,4.918,2315.9,51.5,5432,37,50.2,0.0,1,Carbonate,0.9326
JOB-0000187,1,Resin-Coated Sand,333.0,Hybrid,716.7,2161.0,0.1428,4.129,1461.9,42.3,4534,24,30.8,4.0,2,Carbonate,0.4544
JOB-0000999,1,Resin-Coated Sand,325.6,Slickwater,529.8,1740.8,0.1813,7.029,1509.8,42.2,3781,24,49.6,3.58,0,Sandstone,0.9003
JOB-0000757,1,Brown Sand,391.9,Slickwater,564.1,3119.3,0.1244,1.322,2061.3,50.0,4474,30,57.9,3.87,0,Shale,0.5715
JOB-0000177,0,White Sand,400.7,Hybrid,684.0,3210.1,0.1163,0.908,2246.3,50.1,5582,35,54.6,1.56,0,Sandstone,0.7124
JOB-0000801,1,Brown Sand,469.0,Slickwater,532.0,2959.0,0.1776,3.4,2165.0,45.9,4510,34,44.3,1.32,0,Carbonate,0.9379
JOB-0000200,1,White Sand,493.3,Hybrid,1420.0,3626.7,0.1486,6.278,2309.5,39.9,5653,44,37.2,1.28,0,Shale,0.9338
JOB-0000261,1,Resin-Coated Sand,515.3,Hybrid,1074.8,3778.4,0.1608,1.93,2617.6,45.8,5144,40,37.3,0.0,0,Carbonate,0.9114
JOB-0000627,1,Resin-Coated Sand,447.2,Hybrid,1374.7,3919.7,0.2127,5.069,3100.8,38.9,5676,45,46.6,0.58,0,Carbonate,0.9902
JOB-0000593,1,White Sand,253.6,Slickwater,554.2,1727.4,0.1274,6.146,1541.0,38.3,3021,22,36.5,1.22,1,Shale,0.577
JOB-0000168,1,Ceramic,397.4,Slickwater,1206.1,2472.9,0.1109,1.816,2535.1,35.6,4342,43,34.4,1.04,1,Carbonate,0.6952
JOB-0000447,1,White Sand,292.9,Crosslinked Gel,755.8,2805.8,0.1229,11.259,1609.7,41.7,4490,25,43.2,2.57,1,Sandstone,0.764
JOB-0000318,1,Resin-Coated Sand,516.6,Crosslinked Gel,1363.1,3165.4,0.1313,0.766,2494.7,43.6,4202,40,49.3,3.99,0,Carbonate,0.7801
JOB-0000759,1,Ceramic,415.2,Slickwater,925.6,1980.5,0.0831,2.506,2312.9,44.1,3905,35,44.3,5.65,0,Sandstone,0.6854
JOB-0000395,0,White Sand,363.8,Slickwater,660.2,2462.8,0.1055,6.397,1669.5,51.7,3606,26,60.1,6.4,1,Sandstone,0.5643
JOB-0000384,1,Brown Sand,517.6,Slickwater,1390.3,4294.1,0.1188,5.144,2595.3,47.7,6369,44,39.2,1.74,0,Shale,0.8763
JOB-0000845,1,Brown Sand,335.3,Slickwater,849.6,3179.7,0.1842,2.749,1792.8,36.0,4866,32,39.9,1.22,0,Shale,0.8017
JOB-0000847,1,Ceramic,482.0,Slickwater,946.6,2428.2,0.1469,0.588,2367.1,57.7,3766,42,58.0,4.73,0,Sandstone,0.8749
JOB-0000751,1,Resin-Coated Sand,637.6,Slickwater,1629.1,2948.1,0.1422,4.472,3082.7,52.6,5398,56,47.5,3.31,0,Sandstone,0.9822
JOB-0000738,0,White Sand,310.5,Slickwater,463.2,3327.4,0.1352,0.722,1614.8,47.4,5370,32,45.3,3.28,1,Sandstone,0.3191
JOB-0000189,1,White Sand,310.5,Crosslinked Gel,707.2,3191.8,0.117,17.747,1941.4,35.9,6346,28,38.1,6.42,0,Carbonate,0.6569
JOB-0000224,0,White Sand,345.6,Crosslinked Gel,890.3,2492.3,0.1207,0.307,2126.8,47.5,3471,36,52.4,2.2,1,Sandstone,0.3628
JOB-0000414,1,Brown Sand,321.7,Slickwater,641.8,3505.9,,2.143,1790.5,30.9,4991,31,27.1,1.91,0,Carbonate,0.5716
JOB-0000322,1,Brown Sand,466.6,Slickwater,1190.1,2736.2,0.1908,2.632,2756.5,50.5,5092,47,48.4,4.47,0,Carbonate,0.9515
JOB-0000805,1,Brown Sand,354.4,Hybrid,892.8,3061.8,0.1376,1.827,2239.9,36.3,5008,30,37.7,4.51,0,Sandstone,0.5802
JOB-0000426,1,Resin-Coated Sand,523.0,Slickwater,1145.4,2719.8,0.1336,5.507,2644.8,43.3,4246,46,45.3,7.57,0,Sandstone,0.9228
JOB-0000894,1,Resin-Coated Sand,372.9,Slickwater,899.2,3030.2,0.1311,0.109,1753.7,51.5,5003,32,50.6,2.52,0,Carbonate,0.5934
JOB-0000013,0,White Sand,524.7,Hybrid,837.8,3312.0,0.0824,0.609,2778.0,47.1,4523,46,45.6,5.05,2,Sandstone,0.3587
JOB-0000175,0,Brown Sand,314.6,Hybrid,604.0,3756.4,0.0756,3.201,1877.9,37.5,10879,27,41.9,7.26,0,Sandstone,0.153
JOB-0000428,1,Resin-Coated Sand,477.5,Slickwater,906.9,2919.9,0.1277,0.114,2542.5,32.4,4699,45,34.2,0.0,0,Sandstone,0.6532
JOB-0000063,1,White Sand,568.8,Crosslinked Gel,925.0,3093.1,0.2011,0.887,2971.9,35.0,4829,42,34.1,6.35,0,Sandstone,0.8856
JOB-0000822,0,Resin-Coated Sand,479.0,Crosslinked Gel,1019.4,2973.9,0.1127,1.206,2570.2,45.5,5555,46,50.8,1.38,0,Carbonate,0.77
JOB-0000267,0,White Sand,335.9,Slickwater,621.8,2797.2,0.1013,0.928,2110.5,54.3,5204,26,54.0,2.11,0,Sandstone,0.4273
JOB-0000162,0,White Sand,396.1,Slickwater,679.0,3194.2,0.0881,0.86,1562.5,44.1,4401,24,44.5,3.68,0,Carbonate,0.3146
JOB-0000699,0,Brown Sand,240.5,Slickwater,576.7,3058.3,0.1833,2.446,1257.6,53.1,4450,22,54.7,2.38,2,Sandstone,0.7224
JOB-0000412,0,White Sand,313.5,Crosslinked Gel,787.0,2976.0,0.1027,0.335,1632.0,29.9,4639,27,25.0,1.63,0,Shale,0.0961
JOB-0000100,1,Brown Sand,408.7,Hybrid,1029.8,1483.8,0.125,2.232,2471.2,54.4,3242,47,54.8,4.84,0,Shale,0.8858
JOB-0000217,0,Ceramic,402.2,Slickwater,591.5,2726.0,0.1462,0.978,2155.9,49.3,4216,30,51.5,5.89,0,Carbonate,0.7393
JOB-0000282,0,Resin-Coated Sand,270.9,Crosslinked Gel,784.6,3058.5,0.1172,1.114,1642.0,32.7,5054,26,28.5,1.06,0,Carbonate,0.1742
JOB-0000079,0,Brown Sand,268.3,Slickwater,855.0,2879.2,0.1492,0.11,1851.3,27.1,3826,28,30.3,3.37,0,Shale,0.1608
JOB-0000369,1,White Sand,586.8,Hybrid,1636.7,3429.3,0.1344,1.101,2839.7,41.3,5424,48,48.8,6.25,0,Sandstone,0.8644
JOB-0000355,0,White Sand,471.5,Slickwater,853.4,2949.3,0.106,0.145,2471.1,41.5,3991,41,40.8,3.63,0,Carbonate,0.4842
JOB-0000509,1,Brown Sand,475.9,Slickwater,906.5,2236.7,0.1137,1.023,1897.6,43.0,4261,36,39.5,3.85,0,Shale,0.5188
JOB-0000857,0,White Sand,266.0,Slickwater,547.6,2295.5,0.1984,3.405,1316.2,44.0,4196,18,46.8,4.14,1,Sandstone,0.5498
JOB-0000675,1,Resin-Coated Sand,538.3,Crosslinked Gel,1211.2,3574.7,0.1365,12.154,2711.0,27.1,5521,43,32.7,3.21,0,Sandstone,0.924
JOB-0000617,1,Brown Sand,410.5,Slickwater,873.9,2127.9,0.1376,0.579,2103.0,51.3,4367,33,47.1,0.0,0,Carbonate,0.7202
JOB-0000137,1,Ceramic,304.1,Slickwater,915.1,2033.8,0.1132,1.281,1702.0,53.7,3782,29,47.3,2.83,0,Shale,0.6485
JOB-0000763,1,White Sand,206.6,Crosslinked Gel,482.4,2627.4,0.2176,34.036,1145.6,43.9,4243,23,43.2,3.5,0,Shale,0.9676
JOB-0000213,0,Resin-Coated Sand,267.8,Slickwater,1232.9,1928.4,0.1153,3.816,2051.3,40.0,3871,38,41.0,0.89,0,Sandstone,0.8148
JOB-0000112,1,Brown Sand,454.4,Slickwater,1589.7,1907.7,0.1762,9.079,3170.7,29.9,3174,50,36.6,2.28,0,Shale,0.9741
JOB-0000676,0,Ceramic,284.2,Crosslinked Gel,622.8,3293.4,0.1056,,1567.5,53.9,5299,27,57.2,5.0,0,Carbonate,0.2805
JOB-0000316,1,Resin-Coated Sand,421.2,Slickwater,592.3,2546.0,0.1594,1.527,2234.6,35.8,4920,37,32.3,3.15,0,Carbonate,0.7353
JOB-0000250,0,White Sand,445.7,Slickwater,1160.7,3094.3,0.1164,0.293,2360.1,39.4,4900,41,37.6,4.67,0,Carbonate,0.4288
JOB-0000855,0,White Sand,270.1,Crosslinked Gel,1020.7,3598.5,0.163,1.386,2357.1,49.6,5963,36,45.2,2.64,1,Shale,0.4073
JOB-0000406,1,Brown Sand,333.6,Slickwater,465.4,2729.3,0.1172,10.674,1729.2,54.2,4217,29,48.7,7.26,1,Carbonate,0.7222
JOB-0000981,0,Ceramic,276.5,Crosslinked Gel,594.1,4315.5,0.1166,0.622,1548.3,53.3,5835,23,52.4,4.6,0,Sandstone,0.1986
JOB-0000610,1,White Sand,517.7,Hybrid,904.6,3699.5,0.1514,1.477,2313.6,46.4,5975,33,41.3,3.58,0,Carbonate,0.7892
JOB-0000798,1,White Sand,495.2,Slickwater,951.6,4112.7,0.0891,2.333,2257.7,50.5,5452,32,48.3,2.01,0,Sandstone,0.64
JOB-0000634,0,Ceramic,322.7,Slickwater,945.5,3408.6,0.0947,2.352,1967.3,48.8,4802,36,47.7,3.43,1,Shale,0.4252
JOB-0000078,1,Resin-Coated Sand,419.5,Slickwater,769.9,3659.8,0.1884,4.886,1995.7,41.7,5124,30,40.8,5.02,0,Sandstone,0.9474
JOB-0000181,0,White Sand,450.7,Slickwater,852.2,2768.0,0.1208,2.75,2669.3,41.8,3799,38,43.9,4.12,1,Shale,0.6249
JOB-0000425,0,Brown Sand,486.4,Slickwater,810.4,3745.9,0.0823,1.531,2417.6,44.1,4648,37,41.7,1.77,0,Sandstone,0.6331
JOB-0000473,1,White Sand,290.1,Slickwater,436.2,3485.1,0.2248,17.014,1362.0,57.1,5464,21,62.1,4.38,2,Carbonate,0.9267
JOB-0000522,1,Brown Sand,654.0,Crosslinked Gel,1656.7,4064.7,0.0912,0.453,3044.6,46.6,5923,51,44.7,5.12,1,Shale,0.5197
JOB-0000683,1,White Sand,408.0,Crosslinked Gel,758.0,3029.1,0.1268,10.996,2275.3,36.5,5012,41,38.5,7.78,0,Sandstone,0.8013
JOB-0000696,1,Resin-Coated Sand,422.7,Hybrid,722.5,3316.0,0.1827,3.373,2410.2,38.6,4782,34,38.7,2.32,0,Shale,0.8652
JOB-0000184,1,White Sand,451.9,Crosslinked Gel,974.3,3015.4,0.0775,11.275,2739.6,47.7,4038,45,41.4,0.0,0,Sandstone,0.9036
JOB-0000387,0,Brown Sand,510.3,Crosslinked Gel,1791.3,2677.8,0.0943,3.098,2978.3,60.0,4468,55,54.5,2.8,0,Shale,0.8815
JOB-0000236,1,White Sand,543.8,Hybrid,1147.0,3110.3,0.1778,4.255,2778.5,44.2,4721,44,46.8,0.23,0,Shale,0.9735
JOB-0000485,1,White Sand,517.4,Hybrid,1105.3,3127.6,0.1138,1.89,2833.6,61.4,4187,48,66.9,4.3,0,Shale,0.8938
JOB-0000234,0,Resin-Coated Sand,515.8,Slickwater,998.0,2866.2,0.0931,0.877,2658.4,56.1,4323,39,50.1,3.42,1,Sandstone,0.762
JOB-0000154,1,Resin-Coated Sand,400.1,Hybrid,901.8,2672.5,0.1451,2.505,1876.4,42.6,4673,31,46.1,7.38,0,Sandstone,0.7799
JOB-0000679,0,Brown Sand,336.4,Crosslinked Gel,751.6,3110.5,0.0945,2.964,1530.0,39.3,5373,30,35.7,3.66,0,Carbonate,0.2928
JOB-0000621,1,Brown Sand,489.0,Hybrid,1163.3,3139.4,0.2012,3.935,2420.9,47.4,5065,38,52.3,5.76,0,Sandstone,0.9734
JOB-0000860,1,White Sand,375.7,Slickwater,963.1,3350.8,0.1332,5.039,2348.8,43.4,4921,39,41.3,0.15,0,Sandstone,0.8951
JOB-0000851,1,Resin-Coated Sand,708.7,Slickwater,1372.8,3333.1,0.1423,4.387,3613.6,52.7,5045,57,55.3,1.87,0,Sandstone,0.9862
JOB-0000994,1,Resin-Coated Sand,319.2,Slickwater,780.6,3756.6,0.091,1.323,1991.2,59.9,5403,33,59.3,0.0,1,Shale,0.4386
JOB-0000446,0,Brown Sand,232.9,Hybrid,784.5,3002.7,0.1106,6.735,2065.9,54.4,4741,37,55.1,1.93,0,Carbonate,0.7618
